"architecture","replicate","configuration","method","estimand","burnin_candidate","retained_draw_candidate","rhat","ess_bulk","ess_tail","mcse_mean","posterior_sd","relative_mcse","chain_count","draws_per_chain","rhat_pass","ess_bulk_pass","ess_tail_pass","relative_mcse_pass","chain_count_pass","finite_nonconstant_pass","overall_pass","limiting_diagnostic"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",0,250,0.999643541509468,1047.86041655299,1029.27296510158,3.30743642089757e-05,0.00107029025243629,0.0309022380926005,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",0,250,0.998878456598426,1171.61086788257,1035.49280796529,0.000897399199361691,0.0306594513499773,0.0292699040539861,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","global_nonnull_proportion",0,250,1.00210037552852,908.006274785039,866.158354857938,1.42842242103035e-06,4.3008785211386e-05,0.0332123405487909,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","heritability",0,250,1.00038054110245,1096.40979795336,991.404914168972,0.000539926686430042,0.0178881264196384,0.030183523627007,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vbs",0,250,1.00050670221815,578.160749433232,727.823586944983,0.000115338522995894,0.00275161415274866,0.0419166774820807,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","ves",0,250,1.00276677166431,738.243113163212,913.928373095717,0.0010681322776416,0.0290504800772186,0.0367681454765088,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vgs",0,250,1.0002079166029,1325.5043099193,997.244879924926,0.000848218748431942,0.0309508252248902,0.0274053677815937,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vld",0,250,1.00336854595536,934.916579578053,921.719621795913,3.1332148579398e-05,0.000959661119717819,0.032649179940322,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vle",0,250,1.00084108736403,1317.68417610376,997.244879924926,0.000850002059785464,0.0309170177116064,0.0274930159083995,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","global_nonnull_proportion",0,250,1.00555556055016,892.177146741001,819.319654489566,1.50156772889725e-06,4.47931899263181e-05,0.0335222325395274,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","heritability",0,250,1.00433878910689,1146.67684436418,1016.47424395434,0.000549073905577551,0.0185604637306891,0.0295829842155115,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","vbs",0,250,1.00945227603534,657.41783642377,880.622247129565,9.61869631636287e-05,0.00249592792940957,0.0385375563253474,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","ves",0,250,1.00079188542804,740.057625214551,810.264208977359,0.00112286589076248,0.0305342065049688,0.036774032119674,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","vgs",0,250,1.00305320540643,1401.5874740511,1020.57791927773,0.000830451381547344,0.0310121223559212,0.0267782827636363,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","vld",0,250,1.00025814428025,983.674488669519,989.326709363439,3.72524031902849e-05,0.0011547559648505,0.0322599790121956,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0995","sbayesc","vle",0,250,1.00309311406797,1391.99892123858,979.772883536867,0.000833023713710748,0.0309855436767421,0.026884269722723,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","global_nonnull_proportion",0,250,1.00429208139819,755.547861806351,822.143803785162,1.59708454105182e-06,4.3916473955827e-05,0.0363664109886925,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","heritability",0,250,1.00604890843452,1156.62614777227,989.521176357917,0.00051993724954163,0.0176955288091322,0.0293824081297477,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","vbs",0,250,1.00321794069444,714.200872184442,850.280671785465,9.39830466610814e-05,0.00250698494523411,0.0374884766818194,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","ves",0,250,1.00331736779407,735.675190205319,889.227642976869,0.00107786796690909,0.0292497068766487,0.0368505561937648,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","vgs",0,250,1.00157568217718,1374.53538629374,1039.88343957862,0.000821629266868203,0.0303648479408548,0.0270585668160956,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","vld",0,250,1.00586800505903,962.383623786493,993.868610197702,3.62739060887238e-05,0.00112334523822174,0.0322909688442225,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_0999","sbayesc","vle",0,250,1.00116788230577,1356.05212900481,1073.09614548794,0.000825784605642149,0.0303714793501754,0.0271894758935205,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","global_nonnull_proportion",0,250,1.00139320046748,948.450433754217,1016.66702363107,1.42288037337644e-06,4.37336953250257e-05,0.0325351050900615,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","heritability",0,250,1.00168657986181,1167.29762122742,954.093243415992,0.000539309130184035,0.0183488792949078,0.0293919384130291,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","vbs",0,250,0.999660795513638,540.496041538386,771.460816403776,0.000109455974954893,0.00254741777880571,0.0429674220952515,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","ves",0,250,1.00481475341526,686.175352238386,904.320550663485,0.00111077620696571,0.0287587921373636,0.0386238824516758,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","vgs",0,250,1.00198190214908,1379.52913565804,876.119839722776,0.000839159952187581,0.0310056927708547,0.0270647057748179,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","vld",0,250,1.00034009944995,751.363999388731,912.777027709022,3.91874947714297e-05,0.00107042502405708,0.0366092849949479,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"low_rank_full","sbayesc","vle",0,250,1.00148260971616,1374.01455769056,900.157264005849,0.000840001695008536,0.0309909995753658,0.0271046983484921,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","global_nonnull_proportion",0,250,1.04157235397188,95.7731243200329,84.026628309565,4.13750295682007e-06,4.03923235434725e-05,0.102432902934318,4,250,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","heritability",0,250,1.00329908601113,1006.82056186372,914.439683926141,0.000451261530652011,0.0143391412082916,0.0314706106939702,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vbs",0,250,1.00037704555747,631.119019721021,801.759303710683,0.00021874157889657,0.00573396990256079,0.0381483653757722,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","ves",0,250,0.999626392740245,766.089493582437,950.993920213107,0.00101726215604833,0.0281465168855452,0.0361416711056974,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vgs",0,250,1.00139816196377,1112.50253286161,989.330652922331,0.000736510411744217,0.0245838735778892,0.0299590871800869,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vld",0,250,1.00056636302322,869.92367226487,910.182893842887,0.000116905460506442,0.00344756354484742,0.0339095883181513,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vle",0,250,1.00084261860077,1056.92303328596,914.56780117363,0.00077111393275695,0.0250618276797678,0.0307684636016975,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","global_nonnull_proportion",0,250,1.00294818532187,900.559602568073,943.318808385058,1.51863116983184e-06,4.55240639821215e-05,0.0333588664322291,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","heritability",0,250,0.999314028329223,1110.28577720333,952.49502260491,0.000518722521752346,0.0172646987448309,0.030045269217782,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vbs",0,250,1.00790220808598,575.018656111102,795.346053496314,0.000113370512009647,0.00269816620295167,0.0420176162186098,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","ves",0,250,1.00365111250065,744.569745134868,910.954031066072,0.00106218287290638,0.0289787259282667,0.0366538844922197,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vgs",0,250,0.999170765728671,1152.93321722339,1007.27145854801,0.000850189165640951,0.0288794558710104,0.0294392376864131,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vld",0,250,1.00310680696389,1055.09970834687,1054.70535168104,2.47132460819221e-05,0.000804587602017338,0.0307154199492493,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vle",0,250,0.999005188127141,1149.27254469967,1007.27145854801,0.000850237193652068,0.0288081493234531,0.0295137734849172,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","global_nonnull_proportion",0,250,1.00201922488077,921.634453548658,916.106086103192,1.47317221728888e-06,4.4799539965012e-05,0.0328836460918888,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","heritability",0,250,0.99802921818132,1220.53774629167,967.166262338574,0.000515821557903121,0.0179756973508703,0.0286954963601535,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vbs",0,250,1.00532014301622,554.188815388913,858.412604053393,0.000106829431493056,0.00248936106295616,0.0429143980287833,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","ves",0,250,0.997585831941264,767.695114315451,745.039770486498,0.00108904325464348,0.0300961204059052,0.0361855029803042,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vgs",0,250,0.997415836535365,1440.84782391037,1066.03452553183,0.000786954078699859,0.0298838405452233,0.0263337664885796,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vld",0,250,0.998912702557239,1017.83640561013,953.903275458591,1.90328958379309e-05,0.000612420029222426,0.0310781733610125,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vle",0,250,0.997600710047186,1438.79731636579,1067.04425468721,0.000786788783424179,0.029846381952923,0.0263612783842675,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","global_nonnull_proportion",0,250,1.00093456128554,850.756410494026,927.118543029198,1.5841281812695e-06,4.60287506016283e-05,0.0344160586712398,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","heritability",0,250,1.00059341146235,1042.01472898111,882.366092518411,0.000545226949216218,0.0176623799118869,0.0308693931359316,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","vbs",0,250,1.00352249926535,647.598826671239,840.988786784895,9.52663605154591e-05,0.00243325284907997,0.0391518540917275,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","ves",0,250,1.00232419487699,764.660709330531,915.938865078651,0.00107573557583152,0.0297803822753097,0.0361222890252619,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","vgs",0,250,1.00230759940189,1178.84106802388,954.859135763602,0.000837445050896166,0.0289231856658799,0.0289541083257673,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","vld",0,250,0.998297331981066,995.352195399141,967.686116373824,2.4962195142835e-05,0.000788674937254991,0.0316508030922306,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0995","sbayesc","vle",0,250,1.00283546838222,1174.28827343624,948.557654186286,0.000835268798372946,0.028815862292922,0.0289864238620446,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","global_nonnull_proportion",0,250,1.00229875262497,871.651569632725,868.091669945956,1.51488038811819e-06,4.47463527992836e-05,0.0338548349384677,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","heritability",0,250,0.999197549099764,1151.16826408831,949.855136248627,0.000541060289969872,0.018360824460289,0.0294681914279004,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","vbs",0,250,1.00176736335467,571.205178570846,844.233817649183,9.9611355119241e-05,0.00239214167317434,0.0416410767958647,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","ves",0,250,1.00137846895832,696.737587466721,949.464749587129,0.00117674890245168,0.0311165000141124,0.0378175213124221,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","vgs",0,250,0.999463748219937,1343.87242856635,1031.45698371414,0.000815824939343913,0.0300543244738533,0.0271450100318729,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","vld",0,250,1.0000314809961,935.377049653935,909.078722906507,2.69527172491574e-05,0.000823067371399401,0.0327466720049073,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_0999","sbayesc","vle",0,250,0.999348903810636,1341.09347777902,987.649469550428,0.000814510026180012,0.0299461077322492,0.0271991950828007,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","global_nonnull_proportion",0,250,1.00191158019009,928.430174656786,953.817884738639,1.49905360110506e-06,4.60122962559981e-05,0.0325794129631086,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","heritability",0,250,1.0005459055135,1083.32099271746,995.007144273595,0.000552804447126252,0.0182315109385616,0.0303213731977096,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","vbs",0,250,1.00423054418825,589.656478503698,784.768350838592,0.000106017797714933,0.00258264650210465,0.0410500614886851,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","ves",0,250,1.00402836488672,733.580885355568,878.078859325448,0.00109022001282621,0.029585480389879,0.0368498330417231,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","vgs",0,250,1.00020137675744,1160.11897747919,984.958248740466,0.00089143503837701,0.0304618402998344,0.0292639915908776,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","vld",0,250,1.00152705219828,942.10173267441,854.738302795521,2.51320304657309e-05,0.000769909856433652,0.0326428220858823,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"low_rank_full","sbayesc","vle",0,250,1.00018808570885,1152.00597024974,1007.08956199228,0.000892689187178342,0.0304129931929021,0.0293522305258228,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","global_nonnull_proportion",0,250,1.10075137321575,94.4684887009796,105.026388618617,4.09584408987485e-06,4.00743580104921e-05,0.102206106178981,4,250,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","heritability",0,250,1.00267922563624,1014.00980693174,982.016369252607,0.00045999272222863,0.0145074763233432,0.0317072874686331,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vbs",0,250,0.99890964789988,828.520173609485,818.146564144971,0.000198717384184291,0.00573260863763676,0.0346643904625959,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","ves",0,250,1.00064844475402,914.804859519304,916.209109429222,0.000807974551042157,0.0245143428908751,0.0329592579592621,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vgs",0,250,1.00276842671763,1054.11955577448,1000.75220901239,0.000794663691230543,0.0258385343179246,0.0307549832917292,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vld",0,250,1.00144989318108,929.751818559149,1007.39305498283,0.00010392549558819,0.00317396158109422,0.032743148564628,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vle",0,250,1.00158174106769,1028.81972761084,936.573805189429,0.000814176411616355,0.0261153900321738,0.031176115333269,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","global_nonnull_proportion",0,250,1.00085202091226,805.620514839183,953.126573684996,1.54298258867948e-06,4.37354370731497e-05,0.0352799169721057,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","heritability",0,250,1.00088147367414,1116.67229310676,974.039683309979,0.000511075174807907,0.0170896387290239,0.0299055575668742,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vbs",0,250,1.00036814226562,682.784225251045,903.583841568428,9.81697633309279e-05,0.00262754692044424,0.0373617546339877,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","ves",0,250,0.998345823098935,770.235752269801,812.47961307186,0.00100177804317987,0.0277912354669319,0.036046545838952,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vgs",0,250,1.00024467221305,1294.54842477148,1078.77928524068,0.000816808400724083,0.0294548484463832,0.0277308641465571,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vld",0,250,0.999176484368556,981.72410843649,955.35852148098,3.4711544768122e-05,0.00108570273369492,0.0319714998321778,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vle",0,250,0.999946495874309,1293.34324445638,1081.15327172934,0.000813849201837259,0.029362516517553,0.0277172837468047,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","global_nonnull_proportion",0,250,0.999680624947788,812.455913115036,916.523114873462,1.49588653158704e-06,4.25754120781027e-05,0.035134986570251,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","heritability",0,250,1.00083041345438,1097.55239495161,951.943152231512,0.000550888123317535,0.0182472490704808,0.0301902013388267,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","vbs",0,250,1.00346766851389,591.99353846551,703.788757999926,0.000110390281618689,0.00262872622493876,0.0419938297763439,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","ves",0,250,1.00129547275528,774.62146721571,953.653357479133,0.00104893679532984,0.0291532420639314,0.0359801079080529,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","vgs",0,250,0.999405463009897,1192.18030877898,901.087499251909,0.000899252889120894,0.0310725551505898,0.0289404229797891,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","vld",0,250,1.00532256500722,1022.39995254652,989.14342833084,3.49166901175498e-05,0.00110801132358048,0.0315129361717336,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"full_csr","sbayesc","vle",0,250,0.99995622897181,1185.23111529126,901.586046812913,0.000896217633482767,0.0308655771173672,0.0290361534493548,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
