"architecture","configuration","nburn","nit","failed_estimands","maximum_rhat","minimum_bulk_ess","minimum_tail_ess","maximum_relative_mcse","limiting_estimand","pass"
"sparse_homogeneous","full_csr",1000,2000,0,1.0008474038392,4137.17958933152,6406.53677573565,0.0153340761275276,"vbs",TRUE
"sparse_homogeneous","low_rank_0995",250,250,0,1.00945227603534,657.41783642377,810.264208977359,0.0385375563253474,"vbs",TRUE
"sparse_homogeneous","low_rank_0995",250,500,0,1.00206714194468,1269.00063194082,1742.81125300056,0.0276922684036015,"global_nonnull_proportion",TRUE
"sparse_homogeneous","low_rank_0995",250,1000,0,1.00171244369804,2437.03502343779,3212.81494872695,0.020168008050929,"vld",TRUE
"sparse_homogeneous","low_rank_0995",250,2000,0,1.00063094013137,4659.68134050173,6444.537934627,0.0145393394034324,"vld",TRUE
"sparse_homogeneous","low_rank_0995",500,250,0,1.0026019085048,623.62879403813,791.877050406565,0.0394911236700397,"vld",TRUE
"sparse_homogeneous","low_rank_0995",500,500,0,1.00162336719571,1163.06353461413,1369.78867540921,0.0286848895005617,"vld",TRUE
"sparse_homogeneous","low_rank_0995",500,1000,0,1.00148395699219,2428.83400752772,3049.28636860798,0.0201081419949179,"ves",TRUE
"sparse_homogeneous","low_rank_0995",500,2000,0,1.00100971246164,4740.92458050238,6186.16989588804,0.0144168508967549,"vbs",TRUE
"sparse_homogeneous","low_rank_0995",1000,250,0,1.0037232277007,664.060511857974,538.474743268206,0.0404493150743405,"global_nonnull_proportion",TRUE
"sparse_homogeneous","low_rank_0995",1000,500,0,1.00291407552882,1292.69162885586,1448.6191781691,0.0279362060005529,"vbs",TRUE
"sparse_homogeneous","low_rank_0995",1000,1000,0,1.00085858731202,2374.03960116489,3043.63861569293,0.0205993897262667,"global_nonnull_proportion",TRUE
"sparse_homogeneous","low_rank_0995",1000,2000,0,1.00109165921832,4503.85511485967,6370.06427426052,0.0147873288158135,"vbs",TRUE
"sparse_homogeneous","low_rank_0999",250,250,1,1.01146870433971,605.609359812485,820.462543949219,0.0405420966084743,"ves",FALSE
"sparse_homogeneous","low_rank_0999",250,500,0,1.0026941798944,1310.89688471004,1685.16548915302,0.0273388065909105,"heritability",TRUE
"sparse_homogeneous","low_rank_0999",250,1000,0,1.00119579556877,2643.34582781503,3454.24535048815,0.0192310705842643,"vbs",TRUE
"sparse_homogeneous","low_rank_0999",250,2000,0,1.00079127853853,5019.33370236144,6713.50397787592,0.0139055460690196,"ves",TRUE
"sparse_homogeneous","low_rank_0999",500,250,0,1.00604890843452,714.200872184442,822.143803785162,0.0374884766818194,"heritability",TRUE
"sparse_homogeneous","low_rank_0999",500,500,0,1.00288466040772,1392.18622791836,1662.05873336766,0.0267824232209312,"vbs",TRUE
"sparse_homogeneous","low_rank_0999",500,1000,0,1.00160288497113,2561.51625643128,3404.05506105583,0.0195407946283389,"vgs",TRUE
"sparse_homogeneous","low_rank_0999",500,2000,0,1.00037357268604,4925.7903147841,6596.94797561401,0.0140208703915377,"heritability",TRUE
"sparse_homogeneous","low_rank_0999",1000,250,0,1.00179851988397,659.285494737273,870.975063257527,0.0383375534353933,"heritability",TRUE
"sparse_homogeneous","low_rank_0999",1000,500,0,1.00097387772534,1205.05883134468,1614.26116944001,0.0282838839522845,"vld",TRUE
"sparse_homogeneous","low_rank_0999",1000,1000,0,1.00135426698927,2441.10496164913,3330.21489136434,0.0198884457968523,"vgs",TRUE
"sparse_homogeneous","low_rank_0999",1000,2000,0,1.00023197738218,4787.86570572904,6226.76366800093,0.014154063413198,"ves",TRUE
"sparse_homogeneous","low_rank_full",250,250,0,1.00481475341526,540.496041538386,771.460816403776,0.0429674220952515,"ves",TRUE
"sparse_homogeneous","low_rank_full",250,500,0,1.00157659408318,1079.34605028232,1485.20636099462,0.0300468826117132,"vld",TRUE
"sparse_homogeneous","low_rank_full",250,1000,0,1.00099870002197,2328.9597435346,3161.87726564139,0.0204722485091197,"heritability",TRUE
"sparse_homogeneous","low_rank_full",250,2000,0,1.00051863887538,4771.0327291896,6466.74973709076,0.0142397004485654,"vbs",TRUE
"sparse_homogeneous","low_rank_full",500,250,0,1.00416822533567,552.227521926427,741.394037297855,0.0417498186777395,"vld",TRUE
"sparse_homogeneous","low_rank_full",500,500,0,1.00206644820375,1205.98835774245,1531.54006413301,0.0283256737869866,"global_nonnull_proportion",TRUE
"sparse_homogeneous","low_rank_full",500,1000,0,1.00117535203769,2445.08239444778,3299.6821326224,0.0200944374617016,"global_nonnull_proportion",TRUE
"sparse_homogeneous","low_rank_full",500,2000,0,1.00141004064737,4870.829415392,6426.11403382319,0.0140804506363524,"vbs",TRUE
"sparse_homogeneous","low_rank_full",1000,250,0,1.00345528706329,607.096957003291,832.232347547994,0.0403109099823415,"vbs",TRUE
"sparse_homogeneous","low_rank_full",1000,500,0,1.00172883213515,1220.23892419178,1676.01104303495,0.0288158158282678,"ves",TRUE
"sparse_homogeneous","low_rank_full",1000,1000,0,1.00135399708946,2455.46458741173,3454.54007463882,0.019835166300272,"ves",TRUE
"sparse_homogeneous","low_rank_full",1000,2000,0,1.00084867224788,4875.33082834995,6605.64096457649,0.0140208780107812,"vbs",TRUE
"sparse_mixture","block_csr",250,250,1,1.03885820465737,134.023187908043,227.816602269645,0.0860170991935322,"vbs",FALSE
"sparse_mixture","block_csr",250,500,1,1.03404798865919,221.306519341645,444.352132577207,0.067396474844522,"vbs",FALSE
"sparse_mixture","block_csr",250,1000,0,1.00530518519221,459.376117196418,871.772062665106,0.0472245794050413,"vbs",TRUE
"sparse_mixture","block_csr",250,2000,0,1.00280097014903,917.050700173142,1753.67898337921,0.0334055452493444,"vbs",TRUE
"sparse_mixture","block_csr",500,250,1,1.05642742365994,84.6779609666921,240.908718734243,0.107558555751294,"vbs",FALSE
"sparse_mixture","block_csr",500,500,1,1.03348728092699,188.270425017854,439.654092093813,0.0725688948083504,"vbs",FALSE
"sparse_mixture","block_csr",500,1000,0,1.00532256177892,451.353676628382,859.407027147699,0.0480479168797026,"vbs",TRUE
"sparse_mixture","block_csr",500,2000,0,1.0036345407612,920.468293661979,1673.37756910433,0.0334993871326284,"vbs",TRUE
"sparse_mixture","block_csr",1000,250,1,1.04167479044251,99.4604380889707,236.48415593808,0.102426899643291,"vbs",FALSE
"sparse_mixture","block_csr",1000,500,1,1.00570557766997,243.790596291547,445.757062641661,0.0661232943871187,"vbs",FALSE
"sparse_mixture","block_csr",1000,1000,0,1.00492711863655,474.420016003941,899.630883028421,0.0465181059600522,"vbs",TRUE
"sparse_mixture","block_csr",1000,2000,0,1.00169661149759,1047.55665153589,1801.54970777209,0.0312025946714558,"vbs",TRUE
"sparse_mixture","full_csr",250,250,1,1.0265081340345,146.692319964539,138.115677979017,0.0847825552042438,"vbs",FALSE
"sparse_mixture","full_csr",250,500,1,1.00759695752988,296.371242066247,482.61922814654,0.0591883912237938,"vbs",FALSE
"sparse_mixture","full_csr",250,1000,1,1.01863878498599,480.724430468714,824.091378382373,0.0461579652200936,"vbs",FALSE
"sparse_mixture","full_csr",250,2000,0,1.00902805584196,852.897112443078,1613.56495742748,0.0341912672207134,"vbs",TRUE
"sparse_mixture","full_csr",500,250,1,1.00348024141919,156.402368312333,285.954124668351,0.081188685933973,"vbs",FALSE
"sparse_mixture","full_csr",500,500,1,1.0182900659179,268.276265880893,394.2582555549,0.0622079605539772,"vbs",FALSE
"sparse_mixture","full_csr",500,1000,1,1.01136364640216,430.374375493794,735.519872346094,0.0484349114789564,"vbs",FALSE
"sparse_mixture","full_csr",500,2000,0,1.00622771694914,900.667185466185,1672.63364387376,0.0328846442628551,"vbs",TRUE
"sparse_mixture","full_csr",1000,250,1,1.07949316910492,43.985682810413,293.49448799659,0.151466473275688,"vbs",FALSE
"sparse_mixture","full_csr",1000,500,1,1.03518691015566,188.474299465854,389.809814192092,0.0731826655465222,"vbs",FALSE
"sparse_mixture","full_csr",1000,1000,1,1.01194054815023,429.327158106162,864.605201576587,0.0477621579276234,"vbs",FALSE
"sparse_mixture","full_csr",1000,2000,0,1.00902619762348,891.32800408046,1751.84050671088,0.032878124648602,"vbs",TRUE
"sparse_mixture","low_rank_0995",250,250,3,1.09091731868073,37.7107325796543,136.282698186504,0.167071223846471,"vbs",FALSE
"sparse_mixture","low_rank_0995",250,500,1,1.04073168028269,170.33701230085,372.879617617697,0.0774741848935,"vbs",FALSE
"sparse_mixture","low_rank_0995",250,1000,1,1.01166662923046,448.091341647199,743.948984385244,0.0474368891980524,"vbs",FALSE
"sparse_mixture","low_rank_0995",250,2000,0,1.005888470602,843.448400016487,1523.71351654071,0.0351212354880297,"vbs",TRUE
"sparse_mixture","low_rank_0995",500,250,1,1.01347009660251,133.653928106869,321.926695252689,0.0859584209767786,"vbs",FALSE
"sparse_mixture","low_rank_0995",500,500,1,1.01098905135987,248.929055711201,492.988756332359,0.0630621321692746,"vbs",FALSE
"sparse_mixture","low_rank_0995",500,1000,0,1.00375885238358,495.824364610102,868.767221541306,0.0450470961355458,"vbs",TRUE
"sparse_mixture","low_rank_0995",500,2000,0,1.00514146010741,924.490917407613,1656.98730189504,0.033449063085267,"vbs",TRUE
"sparse_mixture","low_rank_0995",1000,250,1,1.0233342582098,125.15254944344,184.82793422828,0.0923441748430104,"vbs",FALSE
"sparse_mixture","low_rank_0995",1000,500,1,1.02275506101399,250.235439144024,374.315279465246,0.0641885693752127,"vbs",FALSE
"sparse_mixture","low_rank_0995",1000,1000,1,1.00897364518458,386.986406218894,614.55059971711,0.0530626647206947,"vbs",FALSE
"sparse_mixture","low_rank_0995",1000,2000,0,1.00335463094527,967.385909138237,1741.67561856092,0.0330753236585109,"vbs",TRUE
"sparse_mixture","low_rank_0999",250,250,1,1.01710210568589,159.566294127207,328.30464145914,0.0794445874680371,"vbs",FALSE
"sparse_mixture","low_rank_0999",250,500,1,1.00795204736045,303.547271540878,531.661748119633,0.0574300569230869,"vbs",FALSE
"sparse_mixture","low_rank_0999",250,1000,0,1.00902867231064,554.040960435818,966.183818308441,0.04281962564986,"vbs",TRUE
"sparse_mixture","low_rank_0999",250,2000,0,1.00631638382053,1068.55383332893,1989.10876543786,0.0307074973225581,"vbs",TRUE
"sparse_mixture","low_rank_0999",500,250,1,1.02746050907855,150.27603920257,224.500516832357,0.0820013920058328,"vbs",FALSE
"sparse_mixture","low_rank_0999",500,500,1,1.01870158693292,285.289899820527,458.879913752691,0.0599085694207035,"vbs",FALSE
"sparse_mixture","low_rank_0999",500,1000,0,1.00785875476379,531.169591101899,948.477379081765,0.0437825715051292,"vbs",TRUE
"sparse_mixture","low_rank_0999",500,2000,0,1.00596469522516,1083.96632786018,2001.46297421063,0.0304758240511726,"vbs",TRUE
"sparse_mixture","low_rank_0999",1000,250,1,1.01486469039433,134.912698595069,237.606292756487,0.0863497334687496,"vbs",FALSE
"sparse_mixture","low_rank_0999",1000,500,1,1.00485109915987,254.559119914007,484.806481605524,0.0631342978544074,"vbs",FALSE
"sparse_mixture","low_rank_0999",1000,1000,0,1.00749165445045,502.523258559281,992.260517200331,0.0443153647256117,"vbs",TRUE
"sparse_mixture","low_rank_0999",1000,2000,0,1.00089012388234,1065.16344595417,2089.13114815143,0.0305997152273376,"vbs",TRUE
"sparse_mixture","low_rank_full",250,250,1,1.05796743773196,99.550504494864,296.889059880145,0.100506699416981,"vbs",FALSE
"sparse_mixture","low_rank_full",250,500,1,1.02029592081725,220.642256694611,537.502094872872,0.0676015135268527,"vbs",FALSE
"sparse_mixture","low_rank_full",250,1000,0,1.00585916251092,478.535758179586,927.526133709393,0.045919937235536,"vbs",TRUE
"sparse_mixture","low_rank_full",250,2000,0,1.00417208659627,979.180142135463,2297.48752451403,0.0318211723786796,"vbs",TRUE
"sparse_mixture","low_rank_full",500,250,1,1.02758746313819,142.904038862438,268.018406710778,0.0844807203352075,"vbs",FALSE
"sparse_mixture","low_rank_full",500,500,1,1.01706102695438,275.820618528643,357.823454068284,0.0619343860738448,"vbs",FALSE
"sparse_mixture","low_rank_full",500,1000,0,1.00522548014754,491.519850387223,944.619929384885,0.045195808033997,"vbs",TRUE
"sparse_mixture","low_rank_full",500,2000,0,1.00452720436913,1016.55709016734,2265.51377557717,0.0312753483033704,"vbs",TRUE
"sparse_mixture","low_rank_full",1000,250,1,1.02740879695942,126.741983916684,259.912694791231,0.0880682418854479,"vbs",FALSE
"sparse_mixture","low_rank_full",1000,500,1,1.01514261334936,244.914059156429,637.190950114116,0.0630573747512041,"vbs",FALSE
"sparse_mixture","low_rank_full",1000,1000,0,1.00525772808153,527.760300420341,1226.9266842916,0.0430166360758659,"vbs",TRUE
"sparse_mixture","low_rank_full",1000,2000,0,1.00407032339308,977.298135455585,2267.04402996601,0.0318738624799221,"vbs",TRUE
