"architecture","replicate","configuration","method","estimand","available","unavailable_reason","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","truth","bias","squared_error","interval_coverage","interpretation","chain_count","draws_per_chain"
"sparse_homogeneous",1,"block_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.0010062827176772,4.29050803557748e-05,0.00100819125329297,0.000922718153604944,0.00108935282107335,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",TRUE,"",0.294865625473127,0.0180413369438808,0.295857119921553,0.259446045960934,0.329778528623732,0.3,-0.00513437452687321,2.63618017822045e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",TRUE,"",0.010303250608857,0.00253332529056869,0.00983073568664035,0.00656593045318359,0.0160865414462279,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","ves",TRUE,"",1.00951681522772,0.0300387261001428,1.00989585170992,0.951568700474074,1.06758904606587,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",TRUE,"",0.422425646974125,0.0306586044245643,0.423576833978927,0.36266307015704,0.481712578419359,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","vld",TRUE,"",-0.000841405432683151,0.00107029031218677,-0.000801361927410676,-0.00291860795417526,0.00111813475267215,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_csr","sbayesc","vle",TRUE,"",0.423267052406808,0.0306594513553829,0.424083743088863,0.363628154035245,0.48327692322399,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",TRUE,"",0.00100760020940969,4.49839154712241e-05,0.00100601644790401,0.000924887583453604,0.00109758539008155,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",TRUE,"",0.294206616288152,0.0183970403681224,0.294671058341882,0.257035073655806,0.330784671535495,0.3,-0.00579338371184757,3.35632948327007e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vbs",TRUE,"",0.010060119839032,0.00252989854692101,0.00967306758999658,0.00626251717588879,0.0158640320542812,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","ves",TRUE,"",1.01040725115701,0.0280278006208773,1.00917287736068,0.957636409432629,1.06392662699382,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vgs",TRUE,"",0.421562897099223,0.0321194163286775,0.421665345257609,0.358312335828397,0.488514004574104,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vld",TRUE,"",-0.000877367687929821,0.0011049034071105,-0.000826317847888003,-0.00304355533350241,0.00113883534859517,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vle",TRUE,"",0.422440264787153,0.0320799101490541,0.422684726038002,0.360682483174105,0.489090425659132,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","global_nonnull_proportion",TRUE,"",0.00100699644586581,4.25763985984919e-05,0.00100540914053963,0.000928435611608448,0.00109077543006299,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","heritability",TRUE,"",0.293907266405196,0.018696987820779,0.293552210169775,0.259463857632944,0.331445869699817,0.3,-0.00609273359480378,3.71214026572506e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vbs",TRUE,"",0.0102303712877832,0.0025343337642269,0.00987038484743211,0.0064097076135537,0.0161431243261847,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","ves",TRUE,"",1.01109790229238,0.0305531953264749,1.01087654421955,0.95164081244757,1.07010899876127,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vgs",TRUE,"",0.421180098750298,0.031930423772357,0.419987379653423,0.361923337186688,0.487412417565155,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vld",TRUE,"",-0.000804293307082697,0.00104799031504638,-0.000717541610544215,-0.00291483940457225,0.00102409137370848,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vle",TRUE,"",0.421984392057381,0.0319399689700183,0.420950719469209,0.362129355870122,0.487515351231946,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","global_nonnull_proportion",TRUE,"",0.00100687895756724,4.31315837021792e-05,0.00100628779263761,0.000923323842052842,0.00109139521847731,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","heritability",TRUE,"",0.293253554623494,0.0182373677267229,0.29335001051596,0.260178208825246,0.327932960537238,0.3,-0.00674644537650643,4.55145252181849e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vbs",TRUE,"",0.0101532205931049,0.00254130570065597,0.00972442084926642,0.00630318607133667,0.0160995671859988,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","ves",TRUE,"",1.01131861458945,0.0287384776005653,1.0114394360443,0.955418210035052,1.06565656515422,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vgs",TRUE,"",0.419954037077505,0.0312792713727236,0.419699327538038,0.36286115692585,0.482929563115599,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vld",TRUE,"",-0.000874559401398811,0.00107535645093729,-0.000808297618869247,-0.00317768132405488,0.00120529384987172,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vle",TRUE,"",0.420828596478904,0.0312761973598222,0.420011413870029,0.363122794750243,0.48456332496009,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00101065060510269,4.3008785211386e-05,0.00100733951914711,0.000932606709380317,0.00110332931427375,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","heritability",TRUE,"",0.293332713072094,0.0178881264196384,0.293066269282788,0.259400332516092,0.328492403294944,0.3,-0.00666728692790597,4.44527149790258e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",1,"full_csr","sbayesc","vbs",TRUE,"",0.010291299287035,0.00275161415274866,0.00982224504375641,0.00650212730772115,0.0171329703952872,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","ves",TRUE,"",1.01085818749421,0.0290504800772186,1.01095004658412,0.957469800320861,1.06855534016379,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","vgs",TRUE,"",0.419923111886124,0.0309508252248902,0.419295936343763,0.358831370701551,0.481496200277106,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","vld",TRUE,"",-0.000562157838709394,0.000959661119717819,-0.000525589036994345,-0.0023240636419149,0.00136723090242096,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",1,"full_csr","sbayesc","vle",TRUE,"",0.420485269724833,0.0309170177116064,0.420014660565925,0.359913672865127,0.482436035420089,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","global_nonnull_proportion",TRUE,"",0.000979172580297157,4.03923235434725e-05,0.000986113254573983,0.000902523586895519,0.00106357296190414,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","heritability",TRUE,"",0.248369894403271,0.0143391412082916,0.248479349830089,0.219691265156223,0.276081407146799,0.3,-0.0516301055967285,0.00266566780392934,FALSE,"parameter_recovery",4,250
"sparse_homogeneous",2,"bed","bayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"bed","bayesc","vbs",TRUE,"",0.0164403494504244,0.00573396990256079,0.0153867787103793,0.00844935519427892,0.0306986755304875,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","ves",TRUE,"",1.06359327138038,0.0281465168855452,1.06403594531169,1.00927406260606,1.11957231091275,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","vgs",TRUE,"",0.351666336216118,0.0245838735778892,0.350358077169157,0.306779114628919,0.39783217405366,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","vld",TRUE,"",-0.00229861223797877,0.00344756354484742,-0.00239551320287174,-0.00918525818363806,0.00436031425201686,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"bed","bayesc","vle",TRUE,"",0.353964948454097,0.0250618276797678,0.352580284397196,0.307580871030817,0.402998470825955,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00100810730711798,4.55240639821215e-05,0.00100819295949373,0.000924419551149992,0.00109914950161409,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","heritability",TRUE,"",0.276646341483391,0.0172646987407391,0.276065028763088,0.241770527110757,0.309008927789351,0.3,-0.0233536585166094,0.000545393366110404,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_csr","sbayesc","vbs",TRUE,"",0.00960461036375671,0.00269816620547482,0.00911947840292466,0.00588737462337338,0.0157599384951277,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","ves",TRUE,"",1.02332153461529,0.0289787259225732,1.02348918085369,0.966011382916897,1.07613594126414,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","vgs",TRUE,"",0.391628164586697,0.0288794558675446,0.391130297633693,0.335945706037623,0.446993734315433,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","vld",TRUE,"",0.000326879445390371,0.000804587599372808,0.000324130522625726,-0.00130977611994106,0.00190685779141744,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_csr","sbayesc","vle",TRUE,"",0.391301285141307,0.028808149326067,0.390910943860847,0.335495590161378,0.44669224637285,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","global_nonnull_proportion",TRUE,"",0.00100672605218394,4.51043057639899e-05,0.00100701059498107,0.000918838925340183,0.00109418255355555,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","heritability",TRUE,"",0.276619505290807,0.0182378912381459,0.276572515700321,0.241436039850936,0.311585259113293,0.3,-0.0233804947091933,0.000546647532846615,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vbs",TRUE,"",0.00948140024760533,0.00236815794550959,0.00904215286016244,0.00602291161178004,0.0151716849000984,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","ves",TRUE,"",1.02400015000217,0.0292585405600115,1.02284606340677,0.967019596410556,1.0831896997537,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vgs",TRUE,"",0.391868475390095,0.0304311376812249,0.391553518721709,0.335516267333139,0.452436676280376,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vld",TRUE,"",0.000287514428635918,0.000803911498140022,0.000292970269982595,-0.00134485949697723,0.00188834722077841,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vle",TRUE,"",0.391580960961459,0.0303589938758814,0.390855745330871,0.335206634356047,0.45178293402067,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","global_nonnull_proportion",TRUE,"",0.00100932162372405,4.45204750624447e-05,0.00100845915216826,0.00092274928541664,0.00109721977553072,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","heritability",TRUE,"",0.276229748133547,0.0175794089802148,0.275799106254005,0.242878548597713,0.312419914321769,0.3,-0.0237702518664527,0.000565024873794598,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vbs",TRUE,"",0.00963096963906108,0.00241811844907919,0.00920226704305375,0.00609991843344791,0.0149656844401705,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","ves",TRUE,"",1.02391007770695,0.0305098347267925,1.02336318194288,0.966669055972709,1.08444417652541,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vgs",TRUE,"",0.391017968529465,0.0292326157480744,0.389243970106803,0.336362797749363,0.449369587181811,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vld",TRUE,"",0.00031272351257578,0.000761481379158766,0.000331990718327735,-0.0011810547362592,0.00179264319141381,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vle",TRUE,"",0.390705245016889,0.0292065388956238,0.388779091789635,0.335626143916916,0.449706871907785,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","global_nonnull_proportion",TRUE,"",0.00100737542165653,4.60125936730223e-05,0.00100393083292185,0.000921638574773281,0.00109847602468622,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","heritability",TRUE,"",0.27691061066117,0.0182324508564236,0.276384984790239,0.24117963354243,0.312464507692879,0.3,-0.0230893893388301,0.000533119900040083,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","vbs",TRUE,"",0.00965425509639268,0.00258264622922261,0.00937168271598846,0.00589794092704738,0.0156977655628587,,,,,"posterior_behaviour",4,250
