"architecture","replicate","configuration","method","estimand","burnin_candidate","retained_draw_candidate","rhat","ess_bulk","ess_tail","mcse_mean","posterior_sd","relative_mcse","chain_count","draws_per_chain","rhat_pass","ess_bulk_pass","ess_tail_pass","relative_mcse_pass","chain_count_pass","finite_nonconstant_pass","overall_pass","limiting_diagnostic"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",0,250,0.999010876198192,1163.55537068622,992.773788615418,0.000900658038755385,0.0306586044245643,0.0293770070640841,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",0,250,0.999643541509468,1047.86041655299,1029.27296510158,3.30743658435887e-05,0.00107029031218677,0.0309022378947005,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",0,250,0.998878456598426,1171.61086788257,1035.49280796529,0.000897399199574068,0.0306594513553829,0.0292699040557525,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",0,250,1.00207638214505,970.546193778368,987.4224715199,1.44463598273797e-06,4.49839154712241e-05,0.0321145006521741,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",0,250,1.000666916812,1150.59760992396,993.963338388043,0.000542462120352099,0.0183970403681224,0.0294863798468396,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vbs",0,250,1.00753816520281,520.616697532161,764.430689618839,0.000107645963070951,0.00252989854692101,0.0425495177274837,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","ves",0,250,0.999084227272102,824.794477488347,955.186961975058,0.000976871626304035,0.0280278006208773,0.0348536668830298,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vgs",0,250,1.00067953580528,1287.3199263427,993.532620773169,0.000897922080422241,0.0321194163286775,0.0279557408899906,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vld",0,250,0.998094781532792,1226.57249508351,1052.33920301567,3.15775474638342e-05,0.0011049034071105,0.0285794642867602,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","vle",0,250,1.00076745862835,1281.58625323441,993.532620773169,0.000899384848395455,0.0320799101490541,0.0280357658178158,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","global_nonnull_proportion",0,250,1.00570786472536,831.231538724983,952.709939680649,1.48043841467691e-06,4.25763985984919e-05,0.034771339601498,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","heritability",0,250,1.00084167391062,1266.26743431854,1034.0605139361,0.000522643521765161,0.018696987820779,0.0279533541324939,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vbs",0,250,0.998950332826938,617.915974568393,679.010592956894,0.000101668744115382,0.0025343337642269,0.0401165566866038,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","ves",0,250,0.998759430860302,747.424670740591,768.53917442326,0.00111997717559345,0.0305531953264749,0.0366566299735912,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vgs",0,250,1.00021144277079,1499.50014301723,991.926667413555,0.000822389478765488,0.031930423772357,0.0257556706615793,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vld",0,250,1.00296217673213,950.39880418932,973.820600153549,3.39357848353875e-05,0.00104799031504638,0.0323817733314508,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_ridge_fixed","sbayesc","vle",0,250,1.00033614371217,1484.65665504963,992.209503059592,0.000826278337715877,0.0319399689700183,0.0258697288808106,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","global_nonnull_proportion",0,250,1.00020403388558,915.275240306413,840.795455847798,1.42525066214217e-06,4.31315837021792e-05,0.0330442459980934,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","heritability",0,250,1.00123264757125,1221.14771039163,925.239787011637,0.000522088949860339,0.0182373677267229,0.0286274290063982,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vbs",0,250,1.0005486120002,557.597094939649,704.972700461907,0.000106284168221166,0.00254130570065597,0.0418226615529691,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","ves",0,250,1.00463350316588,734.644964009529,909.255750498525,0.00106057022606687,0.0287384776005653,0.0369041895958334,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vgs",0,250,1.0009717862339,1474.21251889097,899.739127364215,0.00081664601886555,0.0312792713727236,0.0261082174560399,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vld",0,250,1.00078645942074,886.382026659906,991.689919701955,3.65292857263726e-05,0.00107535645093729,0.0339694672352904,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_unfiltered","sbayesc","vle",0,250,1.00160177544386,1468.63782103328,899.739127364215,0.000820176204956844,0.0312761973598222,0.0262236548619064,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","global_nonnull_proportion",0,250,1.00210037552852,908.006274785039,866.158354857938,1.42842242103035e-06,4.3008785211386e-05,0.0332123405487909,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","heritability",0,250,1.00038054110245,1096.40979795336,991.404914168972,0.000539926686430042,0.0178881264196384,0.030183523627007,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vbs",0,250,1.00050670221815,578.160749433232,727.823586944983,0.000115338522995894,0.00275161415274866,0.0419166774820807,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","ves",0,250,1.00276677166431,738.243113163212,913.928373095717,0.0010681322776416,0.0290504800772186,0.0367681454765088,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vgs",0,250,1.0002079166029,1325.5043099193,997.244879924926,0.000848218748431942,0.0309508252248902,0.0274053677815937,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vld",0,250,1.00336854595536,934.916579578053,921.719621795913,3.1332148579398e-05,0.000959661119717819,0.032649179940322,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"full_csr","sbayesc","vle",0,250,1.00084108736403,1317.68417610376,997.244879924926,0.000850002059785464,0.0309170177116064,0.0274930159083995,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","global_nonnull_proportion",0,250,1.04157235397188,95.7731243200329,84.026628309565,4.13750295682007e-06,4.03923235434725e-05,0.102432902934318,4,250,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","heritability",0,250,1.00329908601113,1006.82056186372,914.439683926141,0.000451261530652011,0.0143391412082916,0.0314706106939702,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vbs",0,250,1.00037704555747,631.119019721021,801.759303710683,0.00021874157889657,0.00573396990256079,0.0381483653757722,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","ves",0,250,0.999626392740245,766.089493582437,950.993920213107,0.00101726215604833,0.0281465168855452,0.0361416711056974,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vgs",0,250,1.00139816196377,1112.50253286161,989.330652922331,0.000736510411744217,0.0245838735778892,0.0299590871800869,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vld",0,250,1.00056636302322,869.92367226487,910.182893842887,0.000116905460506442,0.00344756354484742,0.0339095883181513,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"bed","bayesc","vle",0,250,1.00084261860077,1056.92303328596,914.56780117363,0.00077111393275695,0.0250618276797678,0.0307684636016975,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","global_nonnull_proportion",0,250,1.00294818532187,900.559602568073,943.318808385058,1.51863116983184e-06,4.55240639821215e-05,0.0333588664322291,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","heritability",0,250,0.999314028329223,1110.28577720333,952.49502260491,0.000518722521640328,0.0172646987407391,0.0300452692184145,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vbs",0,250,1.00790220808598,575.018656111102,795.346053496314,0.000113370512114737,0.00269816620547482,0.0420176162182663,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","ves",0,250,1.00365111250065,744.569745134868,910.954031066072,0.00106218287254593,0.0289787259225732,0.0366538844869827,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vgs",0,250,0.999170765728671,1152.93321722339,1007.27145854801,0.000850189165644118,0.0288794558675446,0.0294392376900556,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vld",0,250,1.00310680696389,1055.09970834687,1054.70535168104,2.47132460685567e-05,0.000804587599372808,0.0307154200335938,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_csr","sbayesc","vle",0,250,0.999005188127141,1149.27254469967,1007.27145854801,0.000850237193710247,0.028808149326067,0.0295137734842589,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","global_nonnull_proportion",0,250,1.00095348586135,908.458763375202,745.031849207361,1.50072508940068e-06,4.51043057639899e-05,0.0332723243154054,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","heritability",0,250,0.999883024852189,1154.51322639013,1038.0719065338,0.000535818796038888,0.0182378912381459,0.0293794270972613,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vbs",0,250,1.00226502690474,646.298806576507,913.540669120446,9.21836125258085e-05,0.00236815794550959,0.0389262940424237,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","ves",0,250,1.00295995132232,810.604506094649,820.361343425539,0.00102851069471098,0.0292585405600115,0.0351524947938338,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vgs",0,250,0.998315231856084,1294.18216480033,994.532278508382,0.000847719896388869,0.0304311376812249,0.0278569899446082,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vld",0,250,1.00219287469243,1043.79632816959,943.289886661931,2.48468587816119e-05,0.000803911498140022,0.0309074554090831,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_hard","sbayesc","vle",0,250,0.998382616862596,1292.18335614302,994.627197134094,0.000846873859990356,0.0303589938758814,0.0278953203605061,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","global_nonnull_proportion",0,250,0.999864301307836,892.271813939204,948.113252687344,1.48833674184658e-06,4.45204750624447e-05,0.0334303876982226,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","heritability",0,250,1.00015785903334,1075.62122086786,923.043772064307,0.000536799148787155,0.0175794089802148,0.0305356766766909,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vbs",0,250,1.0039615644883,530.083929611204,929.988642505885,0.000110391870577788,0.00241811844907919,0.0456519698693109,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","ves",0,250,1.00151823993496,726.736378307629,819.210338853411,0.00113287476899578,0.0305098347267925,0.0371314620069357,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vgs",0,250,0.999792223524795,1311.00752661777,808.580325778155,0.000811416840471641,0.0292326157480744,0.0277572437398145,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vld",0,250,1.00630735465824,1000.27115063172,891.495887528629,2.42785510142336e-05,0.000761481379158766,0.0318833154410879,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_ridge_fixed","sbayesc","vle",0,250,0.999579386625088,1303.27886747262,883.374382447278,0.000812433778055373,0.0292065388956238,0.0278168454317298,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","global_nonnull_proportion",0,250,1.00190875057051,928.537159681705,953.817884738639,1.49894508924368e-06,4.60125936730223e-05,0.0325768440678563,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","heritability",0,250,1.00054829052042,1083.70265382974,995.007144273595,0.000552714023935602,0.0182324508564236,0.0303148506082972,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","vbs",0,250,1.00422540715501,589.778320984155,784.768350838592,0.000106005638002757,0.00258264622922261,0.0410453575883932,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","ves",0,250,1.00407837883386,733.555450712311,878.078859325448,0.001090190485251,0.029585613176602,0.0368486696132831,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","vgs",0,250,1.00021179331556,1160.12106141709,984.958248740466,0.00089151488274565,0.0304638368036365,0.0292646946769105,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","vld",0,250,1.00155891789816,940.13735471754,854.738302795521,2.51105096313033e-05,0.000769824474863295,0.0326184870073953,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"block_eigen_unfiltered","sbayesc","vle",0,250,1.00019752510244,1151.81090633893,1007.08956199228,0.000892799827280191,0.0304152784911524,0.0293536627501175,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","global_nonnull_proportion",0,250,1.00201922488077,921.634453548658,916.106086103192,1.47317221728888e-06,4.4799539965012e-05,0.0328836460918888,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","heritability",0,250,0.99802921818132,1220.53774629167,967.166262338574,0.000515821557903121,0.0179756973508703,0.0286954963601535,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vbs",0,250,1.00532014301622,554.188815388913,858.412604053393,0.000106829431493056,0.00248936106295616,0.0429143980287833,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","ves",0,250,0.997585831941264,767.695114315451,745.039770486498,0.00108904325464348,0.0300961204059052,0.0361855029803042,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vgs",0,250,0.997415836535365,1440.84782391037,1066.03452553183,0.000786954078699859,0.0298838405452233,0.0263337664885796,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vld",0,250,0.998912702557239,1017.83640561013,953.903275458591,1.90328958379309e-05,0.000612420029222426,0.0310781733610125,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",2,"full_csr","sbayesc","vle",0,250,0.997600710047186,1438.79731636579,1067.04425468721,0.000786788783424179,0.029846381952923,0.0263612783842675,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","global_nonnull_proportion",0,250,1.10075137321575,94.4684887009796,105.026388618617,4.09584408987485e-06,4.00743580104921e-05,0.102206106178981,4,250,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","heritability",0,250,1.00267922563624,1014.00980693174,982.016369252607,0.00045999272222863,0.0145074763233432,0.0317072874686331,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vbs",0,250,0.99890964789988,828.520173609485,818.146564144971,0.000198717384184291,0.00573260863763676,0.0346643904625959,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","ves",0,250,1.00064844475402,914.804859519304,916.209109429222,0.000807974551042157,0.0245143428908751,0.0329592579592621,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vgs",0,250,1.00276842671763,1054.11955577448,1000.75220901239,0.000794663691230543,0.0258385343179246,0.0307549832917292,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vld",0,250,1.00144989318108,929.751818559149,1007.39305498283,0.00010392549558819,0.00317396158109422,0.032743148564628,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"bed","bayesc","vle",0,250,1.00158174106769,1028.81972761084,936.573805189429,0.000814176411616355,0.0261153900321738,0.031176115333269,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","global_nonnull_proportion",0,250,1.00085202091226,805.620514839183,953.126573684996,1.54298258867948e-06,4.37354370731497e-05,0.0352799169721057,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","heritability",0,250,1.00084489293371,1116.67229310676,974.039683309979,0.000511075174640841,0.017089638728986,0.0299055575571647,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vbs",0,250,1.00036814226562,682.784225251045,903.583841568428,9.81697632417785e-05,0.00262754691832928,0.0373617546301321,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","ves",0,250,0.998345823098935,770.235752269801,812.47961307186,0.00100177804315697,0.027791235468171,0.0360465458365209,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vgs",0,250,1.00024595416203,1294.54842477148,1078.77928524068,0.000816808400323078,0.0294548484451493,0.0277308641341046,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vld",0,250,0.999176484368556,981.72410843649,955.35852148098,3.47115441985421e-05,0.00108570271651453,0.0319714998134828,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_csr","sbayesc","vle",0,250,0.999949593467086,1293.34324445638,1081.15327172934,0.000813849201015859,0.0293625165020361,0.0277172837334778,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","global_nonnull_proportion",0,250,1.00221635152631,714.274679353617,857.494280277203,1.68103666129797e-06,4.50165725509888e-05,0.0373426177524714,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","heritability",0,250,1.00141977157685,1136.37457325107,1006.64232587998,0.000489958721988894,0.016510644655713,0.0296753235385851,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","vbs",0,250,1.01169975861296,534.079568256596,673.321806499624,0.000113024116324478,0.00256871326653494,0.0440002851999676,4,250,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","ves",0,250,1.00499361304993,811.424346105614,992.922820074092,0.000982814859054911,0.0279688266538847,0.0351396528434061,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","vgs",0,250,0.999702759788445,1290.07234956726,939.831906658733,0.00079095830995705,0.0283785571061452,0.0278716887190072,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",3,"block_eigen_hard","sbayesc","vld",0,250,1.00319412343882,845.075710804422,919.489169800713,3.74939765815167e-05,0.00109437985166562,0.0342604777714537,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
