"operator_id","reference_operator_id","block_id","block_size","source_matrix_definition","filtering_policy","filtering_parameter","original_rank","retained_rank","retained_rank_proportion","minimum_eigenvalue","maximum_eigenvalue","negative_eigenvalue_count","positive_eigenvalue_mass","retained_positive_eigenvalue_mass","retained_mass_proportion","trace","trace_difference","frobenius_norm","frobenius_relative_error","off_diagonal_frobenius_norm","off_diagonal_norm_retained","condition_number","runtime_diagonal_minimum","runtime_diagonal_maximum","runtime_diagonal_mean","reconstruction_maximum_absolute_error","reconstruction_relative_error","matrix_vector_maximum_error","quadratic_form_maximum_error","summary_score_action_relative_error","summary_score_action_cosine_similarity","true_effect_action_relative_error","true_effect_action_cosine_similarity"
"block_eigen_hard","block_eigen_unfiltered","block_0011",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,766.783281510255,8150.25316085317,0,3502490.41625977,3502490.41625977,1,3502490.41625977,0,125554.892354304,3.3914311996476e-17,59101.7706400997,1,10.6291482318191,3313.55688476562,3684.27978515625,3502.49041625977,9.2370555648813e-13,3.95774841308594e-05,2.72848410531878e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0012",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,756.547824262429,8232.59305983997,0,3500587.24169922,3500587.24169922,1,3500587.24169922,0,125542.982646216,2.12998309000076e-17,59190.991193797,1,10.8817880321922,3293.70947265625,3693.17724609375,3500.58724169922,7.88702436693711e-13,5.29289245605469e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0013",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,770.287022388794,8170.07846960363,0,3499547.4206543,3499547.4206543,1,3499547.4206543,0,125450.942078637,4.19953537509405e-14,59055.3513702247,1,10.6065378646349,3320.86962890625,3706.27075195312,3499.5474206543,3.72529029846191e-09,1.52587890625e-05,5.8153091231361e-09,1.02445483207703e-08,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0014",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,758.238078294569,8170.145788774,0,3501399.51513672,3501399.51513672,1,3501399.51513672,0,125529.139249731,2.68453967755682e-17,59112.3393365805,1,10.7751721031346,3311.259765625,3683.75805664062,3501.39951513672,1.08002495835535e-12,3.26633453369141e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0015",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,767.614946023493,8202.57423552055,0,3498921.69995117,3498921.69995117,1,3498921.69995117,0,125519.265997898,2.11074055772051e-17,59238.3710102567,1,10.6857927636932,3316.162109375,3688.896484375,3498.92169995117,7.67386154620908e-13,4.45444410036719e-06,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0016",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,743.926495123848,8240.82133648886,0,3497626.16796875,3497626.16796875,1,3497626.16796875,0,125482.725628399,3.92287679295148e-17,59238.758095385,1,11.0774671832557,3356.23461914062,3668.90454101562,3497.62616796875,1.25055521493778e-12,6.58035278320312e-05,3.63797880709171e-12,4.65661287307739e-10,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0017",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,776.677076949368,8192.93671990142,0,3498583.08422852,3498583.08422852,1,3498583.08422852,0,125423.982903772,3.05399453482087e-17,59057.313349515,1,10.5487041694106,3323.73168945312,3680.38012695312,3498.58308422852,9.9475983006414e-13,2.52723693847656e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0018",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,773.809791139494,8122.85574591531,0,3497594.00244141,3497594.00244141,1,3497594.00244141,0,125399.667565223,3.35853808590079e-17,59063.7667858404,1,10.4972253374486,3287.82885742188,3664.04052734375,3497.59400244141,1.02318153949454e-12,2.33650207519531e-05,3.18323145620525e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0019",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,749.685780735731,8172.87944821078,0,3502122.82543945,3502122.82543945,1,3502122.82543945,0,125622.100435218,1.34202018215347e-12,59266.341645262,1,10.901739979902,3307.80737304688,3705.62866210938,3502.12282543945,1.19209289550781e-07,8.0108642578125e-05,2.13011844607536e-07,5.62518835067749e-07,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0020",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,770.331977239213,8160.32900349154,0,3499176.37280273,3499176.37280273,1,3499176.37280273,0,125463.096620943,2.84291896904327e-17,59102.0470085189,1,10.5932627030975,3308.55834960938,3675.93237304688,3499.17637280273,1.25055521493778e-12,2.83122062683105e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0021",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,757.378841947709,8163.46050245855,0,3497287.63305664,3497287.63305664,1,3497287.63305664,0,125434.336969422,3.04302727605087e-17,59153.8992482298,1,10.778569522044,3313.93212890625,3691.751953125,3497.28763305664,1.30739863379858e-12,4.33921813964844e-05,3.63797880709171e-12,4.65661287307739e-10,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0022",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,759.152738076732,8187.37308769049,0,3498731.87182617,3498731.87182617,1,3498731.87182617,0,125432.373684441,1.31295478444226e-15,59064.85741361,1,10.7848825105113,3301.3984375,3671.85595703125,3498.73187182617,1.16415321826935e-10,3.06069850921631e-05,2.78305378742516e-10,9.31322574615479e-10,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0023",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,764.932260388373,8181.89737025554,0,3498299.47607422,3498299.47607422,1,3498299.47607422,0,125462.960861848,2.33632768747668e-17,59156.8807927495,1,10.6962378160145,3285.50048828125,3673.9794921875,3498.29947607422,7.38964445190504e-13,1.09672546386719e-05,1.81898940354586e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0024",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,774.020311406972,8196.18336680145,0,3498939.31689453,3498939.31689453,1,3498939.31689453,0,125470.91476026,1.34363724358005e-12,59134.2064698849,1,10.589106314152,3338.44873046875,3676.57568359375,3498.93931689453,1.19209289550781e-07,5.70868142018293e-06,1.83343217941001e-07,2.1420419216156e-07,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0025",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,771.051077405656,8280.38359061753,0,3497556.49658203,3497556.49658203,1,3497556.49658203,0,125363.223413091,2.62678631167631e-15,58988.9172020208,1,10.7390856886919,3302.16357421875,3681.98461914062,3497.55649658203,2.3283064365387e-10,5.14984130859375e-05,3.03771230392158e-10,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0026",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,779.774629870792,8257.29731805978,0,3502452.80151367,3502452.80151367,1,3502452.80151367,0,125582.795138894,2.12231671294053e-17,59163.8860023452,1,10.5893382546031,3310.19360351562,3677.486328125,3502.45280151367,6.82121026329696e-13,2.52723693847656e-05,2.04636307898909e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0027",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,757.283861013077,8268.28308549378,0,3498863.46972656,3498863.46972656,1,3498863.46972656,0,125532.968860744,1.04920166028302e-14,59272.3642010317,1,10.918340547272,3292.34790039062,3689.1611328125,3498.86346972656,9.31322574615479e-10,3.67164611816406e-05,1.23418431030586e-09,9.31322574615479e-10,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0028",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,752.755607534942,8233.12565869,0,3500615.94726562,3500615.94726563,1,3500615.94726562,0,125461.632548996,3.12830053472246e-17,59016.1827648205,1,10.9373156125015,3329.32299804688,3716.0751953125,3500.61594726562,9.09494701772928e-13,5.22136688232422e-05,2.27373675443232e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0029",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,757.72980139153,8212.70008311621,0,3502173.18212891,3502173.18212891,1,3502173.18212891,0,125566.50446306,2.30513236227924e-17,59145.0857761487,1,10.838560220324,3280.62377929688,3758.52001953125,3502.17318212891,7.95807864051312e-13,2.59763720404284e-06,1.81898940354586e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0030",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,767.741616006205,8175.20349861367,0,3500402.65136719,3500402.65136719,1,3500402.65136719,0,125496.060156796,3.07868208384558e-17,59100.8566729829,1,10.6483787359882,3335.59228515625,3668.60498046875,3500.40265136719,9.9475983006414e-13,5.24520874023438e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0031",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,770.92964191737,8160.57950245404,0,3502977.47509766,3502977.47509766,1,3502977.47509766,0,125610.399255715,3.27508888249133e-17,59190.3642557322,1,10.5853751869729,3292.4521484375,3661.015625,3502.97747509766,1.22213350550737e-12,3.14712524414062e-05,2.27373675443232e-12,4.65661287307739e-10,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0032",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,754.491534747386,8146.87017219915,0,3497866.3815918,3497866.3815918,1,3497866.3815918,0,125403.262248225,2.62651568488694e-17,59053.8971811885,1,10.7978284672562,3314.6171875,3743.9794921875,3497.8663815918,9.37916411203332e-13,4.57763671875e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0033",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,770.247290983505,8176.74878657566,0,3500299.22900391,3500299.22900391,1,3500299.22900391,0,125491.391502586,2.35980618087052e-17,59096.6806596524,1,10.6157449461913,3325.32446289062,3728.29370117188,3500.29922900391,9.37916411203332e-13,5.51939010620117e-05,2.72848410531878e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0034",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,763.804950312242,8249.87430221425,0,3500290.79589844,3500290.79589844,1,3500290.79589844,0,125543.736924389,1.99723748114542e-17,59210.7586496767,1,10.8010223013633,3320.90014648438,3691.02124023438,3500.29079589844,6.82121026329696e-13,4.57763671875e-05,3.63797880709171e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0035",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,759.16546195176,8189.10875955158,0,3500722.28881836,3500722.28881836,1,3500722.28881836,0,125491.365383295,2.16369502620457e-14,59073.9959815988,1,10.7869880414448,3342.83764648438,3675.52783203125,3500.72228881836,1.86264514923096e-09,1.1444091796875e-05,2.26646079681814e-09,4.65661287307739e-09,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0036",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,766.208830439911,8147.08257647424,0,3501563.76464844,3501563.76464844,1,3501563.76464844,0,125538.176086093,6.71458672751687e-13,59120.8065132835,1,10.6329792255157,3306.16259765625,3701.86572265625,3501.56376464844,5.96046447753906e-08,2.16215848922729e-05,1.21651737572392e-07,1.01048499345779e-07,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0037",1000,"same installed builder packed runtime cross-product","hard_truncate",0.1,1000,1000,1,769.318237371798,8198.56207657227,0,3498458.62158203,3498458.62158203,1,3498458.62158203,0,125453.307726285,1.07506065547093e-11,59124.3482375813,1.00000000000001,10.6569189163912,3328.93286132812,3678.41967773438,3498.45862158203,9.5367431640625e-07,5.67436218261719e-05,1.66879499374772e-06,2.80328094959259e-06,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_hard","block_eigen_unfiltered","block_0038",991,"same installed builder packed runtime cross-product","hard_truncate",0.1,991,991,1,777.170836895336,8180.47270104039,0,3462579.60864258,3462579.60864258,1,3462579.60864258,0,124611.013689693,2.12221451925736e-17,58533.6491651565,1,10.5259645790621,3314.48413085938,3705.40478515625,3494.0258412135,6.60804744256893e-13,4.22000885009766e-05,1.81898940354586e-12,0,5.07935393665635e-12,1,2.05342343869619e-17,1
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0001",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,792.547345583486,8159.28855653515,0,3500081.97436523,3500081.97436523,1,3500081.97436523,0,125225.680779964,0.00471180366411602,58543.309107848,0.989999999989021,10.2950172024463,3290.24438476562,3667.65991210938,3500.08197436523,3.01400756835938,0.0100001151667297,70.5784843973415,1427.06810425175,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0002",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,803.946392730854,8134.66067097741,0,3498567.57958984,3498567.57958984,1,3498567.57958984,0,125185.95363252,0.00471377674880476,58549.353447911,0.990000000092088,10.1184118052269,3327.65991210938,3715.50903320312,3498.56757958984,2.82077026367188,0.0100001144501854,66.4670032972754,1419.17808518419,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0003",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,769.561792273738,8198.60787583022,0,3499325.12158203,3499325.12158203,1,3499325.12158203,0,125159.559126508,0.00470657920762054,58447.2311529677,0.99000000001557,10.6536056729203,3318.51391601562,3696.83618164062,3499.32512158203,2.806396484375,0.0100001155987271,68.7297548511383,1208.18779937364,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0004",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,794.129784123943,8098.83810040433,0,3501295.49511719,3501295.49511719,1,3501295.49511719,0,125289.607071224,0.00471455883744702,58607.5969770902,0.989999999996534,10.1983809980615,3264.77270507812,3675.95532226562,3501.29549511719,2.8148193359375,0.0100001156260051,73.401116443827,1483.52756390581,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0005",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,789.739129679155,8111.8988950533,0,3499000.95385742,3499000.95385742,1,3499000.95385742,0,125242.889807497,0.00471927493728078,58644.6094416801,0.9900000000081,10.2716182979928,3301.91162109375,3676.73266601562,3499.00095385742,2.67593383789062,0.0100001162380984,71.6326053590201,1370.76503897551,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0006",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,796.162384275555,8113.76512988946,0,3496969.85473633,3496969.85473633,1,3496969.85473633,0,125150.020600265,0.00471673546303328,58569.4497209155,0.989999999998367,10.191093287172,3292.15087890625,3695.4619140625,3496.96985473633,2.66107177734375,0.0100001149492429,70.7481436237867,1114.41739869583,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0007",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,789.726639902341,8201.94226790591,0,3499072.15332031,3499072.15332031,1,3499072.15332031,0,125276.834864397,0.00472338806054005,58711.8584830071,0.990000000078744,10.385799153135,3320.3896484375,3709.44213867188,3499.07215332031,2.84780883789062,0.0100001159033301,69.303016156472,2228.20987243159,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0008",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,813.980666317575,8086.98217280942,0,3499683.99633789,3499683.99633789,1,3499683.99633789,0,125226.492302148,0.00471378983711328,58568.4758027482,0.989999999942566,9.93510350730405,3317.22338867188,3734.97778320312,3499.68399633789,2.92498779296875,0.0100001139085512,70.4590728114508,1077.56080128904,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0009",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,787.36194979861,8179.88917913167,0,3498980.36401367,3498980.36401367,1,3498980.36401367,0,125205.936272602,0.00471462163795057,58569.2415902617,0.990000000040136,10.3889820700936,3302.4375,3678.42211914062,3498.98036401367,3.12518310546875,0.010000116216266,77.5982700818749,1582.64574466739,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0010",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,797.17262542087,8136.05363044467,0,3500024.3269043,3500024.3269043,1,3500024.3269043,0,125194.829509796,0.00470800667311417,58481.5116620581,0.989999999980553,10.2061377561092,3295.0703125,3695.13696289062,3500.0243269043,2.85531616210938,0.0100001168182807,65.5882496265076,1558.64352007071,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0011",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,794.1242535736,8103.78607327644,0,3502490.41625977,3502490.41625977,1,3502490.41625977,0,125277.771007041,0.00470724564922399,58510.7529193299,0.98999999975688,10.2046827518603,3313.55688476562,3684.27978515625,3502.49041625977,2.73867797851562,0.0100001162572084,62.9339412708341,1888.50772822415,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0012",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,783.974829312333,8185.35414977909,0,3500587.24169922,3500587.24169922,1,3500587.24169922,0,125264.996632536,0.00471479879128377,58599.0812909662,0.990000000153861,10.4408379500639,3293.70947265625,3693.17724609375,3500.58724169922,2.87142944335938,0.0100001155755509,88.0261668329003,1147.60256234743,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0013",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,797.521537529223,8123.40660598171,0,3499547.4206543,3499547.4206543,1,3499547.4206543,0,125174.026583198,0.00470744584752013,58464.7978538728,0.989999999955134,10.1858147068336,3320.86962890625,3706.27075195312,3499.5474206543,2.78713989257812,0.0100001152561238,70.6711693612788,1587.45982315578,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0014",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,785.661775936519,8123.4970147582,0,3501399.51513672,3501399.51513672,1,3501399.51513672,0,125251.861676943,0.00470905324704077,58521.215935802,0.989999999874601,10.3396872083727,3311.259765625,3683.75805664062,3501.39951513672,3.14675903320312,0.0100001154020871,68.9979510627682,1161.31629308732,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0015",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,794.930127049743,8155.59844193894,0,3498921.69995117,3498921.69995117,1,3498921.69995117,0,125240.781547242,0.00471946445887212,58645.9872954797,0.98999999992109,10.259516106412,3316.162109375,3688.896484375,3498.92169995117,3.21090698242188,0.0100001146346045,79.2055019963973,1025.72255602013,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0016",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,771.408432376402,8193.44154643736,0,3497626.16796875,3497626.16796875,1,3497626.16796875,0,125204.156260501,0.00472086957393489,58646.3705139152,0.989999999991291,10.6214052148699,3356.23461914062,3668.90454101562,3497.62616796875,2.82232666015625,0.0100001153415841,68.9369654703769,457.926619822625,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
"block_eigen_ridge_fixed","block_eigen_unfiltered","block_0017",1000,"same installed builder packed runtime cross-product","ridge_fixed",0.0101010101010101,1000,1000,1,803.889030079015,8146.08032487234,0,3498583.08422852,3498583.08422852,1,3498583.08422852,0,125146.989330221,0.00470861412380264,58466.7402121544,0.989999999934549,10.1333393292749,3323.73168945312,3680.38012695312,3498.58308422852,2.69143676757812,0.0100001146010911,77.2335621311113,1525.55748677719,0.00435005248706813,0.999996251431665,0.0047520564236117,0.999991236466505
