"operator_id","reference_operator_id","block_id","block_size","source_matrix_definition","filtering_policy","filtering_parameter","original_rank","retained_rank","retained_rank_proportion","minimum_eigenvalue","maximum_eigenvalue","negative_eigenvalue_count","positive_eigenvalue_mass","retained_positive_eigenvalue_mass","retained_mass_proportion","trace","trace_difference","frobenius_norm","frobenius_relative_error","off_diagonal_frobenius_norm","off_diagonal_norm_retained","condition_number","runtime_diagonal_minimum","runtime_diagonal_maximum","runtime_diagonal_mean","reconstruction_maximum_absolute_error","reconstruction_relative_error","matrix_vector_maximum_error","quadratic_form_maximum_error","summary_score_action_relative_error","summary_score_action_cosine_similarity","true_effect_action_relative_error","true_effect_action_cosine_similarity"
"block_eigen_unfiltered","runtime_matched_block_csr","block_0011",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,766.783281510248,8150.25316085315,0,3502490.41625977,3502490.41625977,1,3502490.41625977,0,125554.892354304,1.19363626241945e-08,59101.7706400997,1.00000000012492,10.6291482318192,3313.55688476562,3684.27978515625,3502.49041625977,1.28365763032434e-05,5.94415810666242e-08,0.000167987664099201,0.0015427628532052,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0012",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,756.547824262422,8232.59305983994,0,3500587.24169922,3500587.24169922,1,3500587.24169922,0,125542.982646216,1.19436834244702e-08,59190.991193797,1.00000000002671,10.8817880321923,3293.70947265625,3693.17724609375,3500.58724169922,1.3161022195618e-05,5.94920909928361e-08,0.000227587517656502,0.00515118474140763,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0013",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,770.287022388789,8170.07846960362,0,3499547.4206543,3499547.4206543,1,3499547.4206543,0,125450.942078637,1.19248493532481e-08,59055.3513702247,0.999999999936642,10.606537864635,3320.86962890625,3706.27075195312,3499.5474206543,1.31329946952974e-05,5.94860599213273e-08,0.00017941232050589,0.000682693440467119,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0014",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,758.238078294586,8170.145788774,0,3501399.51513672,3501399.51513672,1,3501399.51513672,0,125529.139249731,1.19659865749419e-08,59112.3393365805,1.00000000009367,10.7751721031343,3311.259765625,3683.75805664062,3501.39951513672,1.30051288067534e-05,5.95198896676637e-08,0.000183101696393351,0.00546807423233986,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0015",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,767.614946023463,8202.5742355206,0,3498921.69995117,3498921.69995117,1,3498921.69995117,0,125519.265997898,1.19971184106353e-08,59238.3710102567,1.00000000025923,10.6857927636936,3316.162109375,3688.896484375,3498.92169995117,1.28609298997162e-05,5.95630575464664e-08,0.000188670507668576,0.00209460314363241,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0016",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,743.926495123871,8240.82133648887,0,3497626.16796875,3497626.16796875,1,3497626.16796875,0,125482.725628399,1.19532497046144e-08,59238.758095385,1.00000000003699,11.0774671832554,3356.23461914062,3668.90454101562,3497.62616796875,1.28467136448762e-05,5.9596516183207e-08,0.000173557012203673,0.00459244102239609,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0017",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,776.677076949364,8192.93671990143,0,3498583.08422852,3498583.08422852,1,3498583.08422852,0,125423.982903772,1.19427104993302e-08,59057.313349515,1.00000000001243,10.5487041694106,3323.73168945312,3680.38012695312,3498.58308422852,1.31070648592413e-05,5.95620789056802e-08,0.000166365899133325,0.00260835746303201,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0018",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,773.809791139492,8122.85574591529,0,3497594.00244141,3497594.00244141,1,3497594.00244141,0,125399.667565223,1.19650173984105e-08,59063.7667858404,0.999999999982508,10.4972253374486,3287.82885742188,3664.04052734375,3497.59400244141,1.29262746213499e-05,5.95149888237383e-08,0.000219531834318332,0.0081881289370358,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0019",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,749.685780735768,8172.87944821107,0,3502122.82543945,3502122.82543945,1,3502122.82543945,0,125622.100435218,1.1988366850608e-08,59266.341645262,1.00000000002327,10.9017399799019,3307.80737304688,3705.62866210938,3502.12282543945,1.31744789655386e-05,5.95991526274604e-08,0.000172833711530984,0.00354204420000315,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0020",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,770.331977239205,8160.32900349154,0,3499176.37280273,3499176.37280273,1,3499176.37280273,0,125463.096620943,1.19641677581373e-08,59102.0470085189,0.999999999979067,10.5932627030976,3308.55834960938,3675.93237304688,3499.17637280273,1.27439126060835e-05,5.94273993353845e-08,0.000168246351677226,0.00435884576290846,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0021",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,757.378841947718,8163.46050245854,0,3497287.63305664,3497287.63305664,1,3497287.63305664,0,125434.336969422,1.19805241049305e-08,59153.8992482298,1.00000000000428,10.7785695220439,3313.93212890625,3691.751953125,3497.28763305664,1.31004098875565e-05,5.95304289413744e-08,0.000163758954329296,0.00320813013240695,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0022",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,759.152738076745,8187.37308769048,0,3498731.87182617,3498731.87182617,1,3498731.87182617,0,125432.373684441,1.19721911200602e-08,59064.85741361,0.999999999961643,10.7848825105111,3301.3984375,3671.85595703125,3498.73187182617,1.28138338197914e-05,5.95283972791995e-08,0.000191248462215299,0.00123563082888722,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0023",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,764.932260388368,8181.89737025554,0,3498299.47607422,3498299.47607422,1,3498299.47607422,0,125462.960861848,1.19531688638811e-08,59156.8807927495,1.00000000006232,10.6962378160145,3285.50048828125,3673.9794921875,3498.29947607422,1.29396299541895e-05,5.94534657959927e-08,0.000169468251442595,0.00299825146794319,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0024",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,774.020311406885,8196.18336680131,0,3498939.31689453,3498939.31689453,1,3498939.31689453,0,125470.91476026,1.19358407584794e-08,59134.2064698849,0.999999999910663,10.589106314153,3338.44873046875,3676.57568359375,3498.93931689453,1.28879301541929e-05,5.94838132379447e-08,0.00016459481844322,0.00268428074195981,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0025",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,771.051077405661,8280.38359061749,0,3497556.49658203,3497556.49658203,1,3497556.49658203,0,125363.223413091,1.19223373713092e-08,58988.9172020208,1.00000000001278,10.7390856886918,3302.16357421875,3681.98461914062,3497.55649658203,1.29524590306573e-05,5.95444534606674e-08,0.000163669434186886,0.0036025382578373,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0026",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,779.774629870769,8257.29731805977,0,3502452.80151367,3502452.80151367,1,3502452.80151367,0,125582.795138894,1.19538130586947e-08,59163.8860023452,1.00000000002961,10.5893382546034,3310.19360351562,3677.486328125,3502.45280151367,1.27844581925274e-05,5.95481953779955e-08,0.000177289608473075,0.00355846341699362,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0027",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,757.283861013063,8268.28308549379,0,3498863.46972656,3498863.46972656,1,3498863.46972656,0,125532.968860744,1.19916160267918e-08,59272.3642010317,1.00000000000377,10.9183405472722,3292.34790039062,3689.1611328125,3498.86346972656,1.27770971687369e-05,5.95018523195073e-08,0.000176635887328302,0.00325066084042192,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0028",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,752.75560753497,8233.12565869004,0,3500615.94726562,3500615.94726562,1,3500615.94726562,0,125461.632548996,1.19495615781516e-08,59016.1827648205,0.999999999860137,10.9373156125012,3329.32299804688,3716.0751953125,3500.61594726562,1.30442528814001e-05,5.94851477458144e-08,0.000185731240890163,0.00330552272498608,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0029",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,757.729801391524,8212.70008311623,0,3502173.18212891,3502173.18212891,1,3502173.18212891,0,125566.50446306,1.19187743294274e-08,59145.0857761487,0.99999999998152,10.8385602203241,3280.62377929688,3758.52001953125,3502.17318212891,1.27729451264713e-05,5.95095792576477e-08,0.000183982883754652,0.00315685849636793,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0030",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,767.741616006186,8175.20349861366,0,3500402.65136719,3500402.65136719,1,3500402.65136719,0,125496.060156796,1.19588421995678e-08,59100.8566729829,0.999999999999501,10.6483787359884,3335.59228515625,3668.60498046875,3500.40265136719,1.30256407828711e-05,5.94239982019621e-08,0.000179671000296366,0.00221543200314045,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0031",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,770.929641917382,8160.57950245402,0,3502977.47509766,3502977.47509766,1,3502977.47509766,0,125610.399255715,1.19566877212862e-08,59190.3642557322,1.00000000000628,10.5853751869727,3292.4521484375,3661.015625,3502.97747509766,1.31120773403381e-05,5.9518071317499e-08,0.000167608240872141,0.00151833519339561,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0032",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,754.49153474739,8146.87017219916,0,3497866.3815918,3497866.3815918,1,3497866.3815918,0,125403.262248225,1.19485644668186e-08,59053.8971811885,0.999999999973862,10.7978284672562,3314.6171875,3743.9794921875,3497.8663815918,1.28608878355863e-05,5.95269876569024e-08,0.000189999760550563,0.00673084612935781,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0033",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,770.24729098354,8176.74878657569,0,3500299.22900391,3500299.22900391,1,3500299.22900391,0,125491.391502586,1.19501383799439e-08,59096.6806596524,1.00000000003514,10.6157449461908,3325.32446289062,3728.29370117188,3500.29922900391,1.28097439926478e-05,5.948809959801e-08,0.000164428384778148,0.00345348287373781,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0034",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,763.804950312235,8249.87430221427,0,3500290.79589844,3500290.79589844,1,3500290.79589844,0,125543.736924389,1.19674932571322e-08,59210.7586496767,0.999999999989011,10.8010223013635,3320.90014648438,3691.02124023438,3500.29079589844,1.32179513911979e-05,5.9483396078824e-08,0.000175830631633289,0.00437083933502436,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0035",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,759.165461951775,8189.10875955158,0,3500722.28881836,3500722.28881836,1,3500722.28881836,0,125491.365383295,1.19460009228826e-08,59073.9959815988,0.99999999994602,10.7869880414446,3342.83764648438,3675.52783203125,3500.72228881836,1.31221193839792e-05,5.95739449998919e-08,0.000177187750523444,0.0057421256788075,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0036",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,766.208830439954,8147.08257647426,0,3501563.76464844,3501563.76464844,1,3501563.76464844,0,125538.176086093,1.19626987173048e-08,59120.8065132835,1.00000000004511,10.6329792255151,3306.16259765625,3701.86572265625,3501.56376464844,1.30688715671567e-05,5.95431938106382e-08,0.000210541940987241,0.00490795494988561,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0037",1000,"same installed builder packed runtime cross-product","ridge_fixed",0,1000,1000,1,769.318237370776,8198.56207657197,0,3498458.62158203,3498458.62158203,1,3498458.62158203,0,125453.307726285,1.19616710160323e-08,59124.3482375808,0.999999999864136,10.656918916405,3328.93286132812,3678.41967773438,3498.45862158203,1.28220618478281e-05,5.95402223901997e-08,0.000205562135306536,0.00682029919698834,9.70931306357547e-09,1,1.20461839684544e-08,1
"block_eigen_unfiltered","runtime_matched_block_csr","block_0038",991,"same installed builder packed runtime cross-product","ridge_fixed",0,991,991,1,777.170836895362,8180.47270104038,0,3462579.60864258,3462579.60864258,1,3462579.60864258,0,124611.013689693,1.19076743215754e-08,58533.6491651565,1.00000000001189,10.5259645790618,3314.48413085938,3705.40478515625,3494.0258412135,1.27970552910028e-05,5.9541962957851e-08,0.000170806838298176,0.00366029143333435,9.70931306357547e-09,1,1.20461839684544e-08,1
