"architecture","replicate","configuration","method","vgs_posterior_mean","ves_posterior_mean","vbs_posterior_mean","pis_posterior_mean","vld_posterior_mean","vle_posterior_mean","benchmark_heritability","package_reported_heritability","marker_effect_variance","operator_diagonal_minimum","operator_diagonal_mean","log_cpo","mean_log_cpo"
"sparse_homogeneous",4,"low_rank_0995","sbayesc",0.44123437769961,0.997922071023452,0.010138573257864,0.00101335745863129,0.000726310097962945,0.440508067601647,0.306592363944246,,9.64859941917491e-06,,,,
"sparse_homogeneous",4,"low_rank_0999","sbayesc",0.442555870199306,0.996982900688361,0.0101824860520977,0.00101360369367122,0.000729907932946742,0.441825962266359,0.307428934287342,,9.62465563039434e-06,,,,
"sparse_homogeneous",4,"low_rank_full","sbayesc",0.443729095611194,0.995278988804068,0.0100600204303916,0.00101542201932676,0.000857327137504085,0.44287176847369,0.308357611341359,,9.61611588583469e-06,,,,
"sparse_homogeneous",5,"bed","bayesc",0.431906830775796,1.04655120343885,0.0163866042866414,0.000995381023844366,0.00159378269363399,0.430313048082162,0.292133304280918,,1.05775493209873e-05,,,,
"sparse_homogeneous",5,"block_csr","sbayesc",0.493488621053543,0.985615745929648,0.0103799660728582,0.00102113831703321,-0.000411988243717878,0.493900609297261,0.333640162296371,,1.09559359277082e-05,,,,
"sparse_homogeneous",5,"full_csr","sbayesc",0.490153604951015,0.987427443074921,0.01039323898429,0.00101979700136021,-0.000251807654082809,0.490405412605098,0.331727051863494,,1.08932213646754e-05,,,,
"sparse_homogeneous",5,"low_rank_0995","sbayesc",0.486323570255351,0.99208676382077,0.0103632501585468,0.00101951626786597,-0.000462108952026866,0.486785679207378,0.328950332019467,,1.08429624099353e-05,,,,
"sparse_homogeneous",5,"low_rank_0999","sbayesc",0.493449366595261,0.985551868091439,0.0103679467300216,0.00102017634641376,-0.00042930052081721,0.493878667116078,0.333636886178658,,1.10030761857539e-05,,,,
"sparse_homogeneous",5,"low_rank_full","sbayesc",0.494143744314267,0.985944819896607,0.0105793942698256,0.00102130957190838,-0.000412501361298416,0.494556245675565,0.333860929854374,,1.09831127657878e-05,,,,
"sparse_mixture",1,"bed","bayesr",0.38575010908745,1.01069375818132,0.0035973477137425,,-0.00375114331939779,0.389501252406848,0.276237461547178,,7.28285178324527e-06,,,,
"sparse_mixture",1,"block_csr","sbayesr",0.52774103634651,0.86954770549241,0.00451630375539452,0.00996182522311201,-0.000850894811116808,0.528591931157627,0.377689321143438,,8.2274154843183e-06,,,,
"sparse_mixture",1,"full_csr","sbayesr",0.527704033684591,0.870586696826574,0.00452650395568437,0.00996016973964149,-0.00015084126486437,0.527854874949456,0.377392213342987,,8.20932177811313e-06,,,,
"sparse_mixture",1,"low_rank_0995","sbayesr",0.521598938430164,0.875330488999218,0.00447339847458696,0.00995884469655284,-0.000687155882211124,0.522286094312375,0.373389613095921,,8.18596004532378e-06,,,,
"sparse_mixture",1,"low_rank_0999","sbayesr",0.526677175455457,0.871023103739195,0.00451039471520901,0.00996092047064989,-0.000831481321349064,0.527508656776806,0.37681696376202,,8.22787581261954e-06,,,,
"sparse_mixture",1,"low_rank_full","sbayesr",0.528756871013112,0.869295431017659,0.00449559893990385,0.00995865897429671,-0.000851993735096315,0.529608864748209,0.378209649413727,,8.24138576821465e-06,,,,
"sparse_mixture",2,"bed","bayesr",0.42244876428376,0.978879244410885,0.00391483839346825,,0.00183510983170906,0.420613654452051,0.30146315613664,,8.35611826666251e-06,,,,
"sparse_mixture",2,"block_csr","sbayesr",0.583126411258173,0.820120248493063,0.00506677313390874,0.00994909742836808,-0.000491466341589424,0.583617877599763,0.415555174997921,,9.6637177085646e-06,,,,
"sparse_mixture",2,"full_csr","sbayesr",0.584126022594941,0.817547728781004,0.00500733424825605,0.00995469476700302,-9.38622228880128e-05,0.584219884817829,0.416734651713023,,9.66719891074946e-06,,,,
"sparse_mixture",2,"low_rank_0995","sbayesr",0.586544150351376,0.815747725478525,0.00505317137103034,0.00995383578240007,-0.000539963361698321,0.587084113713075,0.418275367960931,,9.73584554658598e-06,,,,
"sparse_mixture",2,"low_rank_0999","sbayesr",0.584324240817352,0.817757969778943,0.00503146107544232,0.00995333782360297,-0.000459015788290409,0.584783256605642,0.416754621377617,,9.73010005923739e-06,,,,
"sparse_mixture",2,"low_rank_full","sbayesr",0.582521255436039,0.819934527832814,0.00504783593968905,0.00995137802099412,-0.000486301641183197,0.583007557077223,0.415358018687973,,9.64740066008983e-06,,,,
"sparse_mixture",3,"bed","bayesr",0.447066272408157,0.957265853109764,0.00403257639461467,,0.00960238014424051,0.437463892263916,0.318347963622407,,8.74140360331884e-06,,,,
"sparse_mixture",3,"block_csr","sbayesr",0.630364105070491,0.775140573154973,0.00548689684579397,0.00995006181114355,0.00212648901840456,0.628237616052087,0.4484966253306,,1.05300889985999e-05,,,,
"sparse_mixture",3,"full_csr","sbayesr",0.637713448710316,0.7676432112222,0.00551359378437647,0.00995099751742308,-5.25870723647195e-05,0.637766035782681,0.453773385000316,,1.07001041895773e-05,,,,
"sparse_mixture",3,"low_rank_0995","sbayesr",0.621940883255702,0.78235925405744,0.00534783901939253,0.00994767831577956,0.00196158937252285,0.619979293883179,0.442883160608149,,1.03865971405615e-05,,,,
"sparse_mixture",3,"low_rank_0999","sbayesr",0.627880582558353,0.777234224156172,0.00537635459266167,0.00995650508292115,0.00207732184412662,0.625803260714227,0.446853580617003,,1.04619735205038e-05,,,,
"sparse_mixture",3,"low_rank_full","sbayesr",0.629529095704238,0.775452172380807,0.00542722484001988,0.00995270928237904,0.00210091731200875,0.627428178392229,0.448069387118784,,1.04955097604344e-05,,,,
"sparse_mixture",4,"bed","bayesr",0.443182556944572,0.989531798171638,0.00392615961386343,,0.0091571898132784,0.434025367131294,0.3093307157578,,8.49388445418838e-06,,,,
"sparse_mixture",4,"block_csr","sbayesr",0.62033138260638,0.812767156571262,0.00525381889880955,0.00995617978924205,0.000286973573441782,0.620044409032938,0.432860243484964,,1.02563389667514e-05,,,,
"sparse_mixture",4,"full_csr","sbayesr",0.627072052032483,0.806902407780635,0.00533127530669207,0.00995762805513795,-0.000459548666439628,0.627531600698923,0.437296527662149,,1.03362826561225e-05,,,,
"sparse_mixture",4,"low_rank_0995","sbayesr",0.614744635347154,0.820871206172177,0.00531528136054265,0.00995521903016997,0.000219964243434501,0.614524671103719,0.428209704551993,,1.01716228968055e-05,,,,
"sparse_mixture",4,"low_rank_0999","sbayesr",0.620970396604218,0.813608284112099,0.00531753585711566,0.00995348158839828,0.000260453356231233,0.620709943247987,0.432859072110394,,1.02626427227123e-05,,,,
"sparse_mixture",4,"low_rank_full","sbayesr",0.621848082937046,0.811675339577514,0.00530095150167059,0.00995398530940425,0.000288308271932815,0.621559774665113,0.433789970341925,,1.02492391000417e-05,,,,
"sparse_mixture",5,"bed","bayesr",0.410036885927372,0.996620587624094,0.00369829931285967,,-0.00724290390182075,0.417279789829193,0.291497321584713,,7.98483419547749e-06,,,,
"sparse_mixture",5,"block_csr","sbayesr",0.552178293290595,0.856241545257497,0.00452274321316231,0.00995925492542936,0.00152157835368865,0.550656714936906,0.392055179980866,,8.7977707621693e-06,,,,
"sparse_mixture",5,"full_csr","sbayesr",0.55917756751308,0.849306036115277,0.00460400225836524,0.00995871477065917,0.000376492218198839,0.558801075294881,0.397006799420737,,8.93383330950291e-06,,,,
"sparse_mixture",5,"low_rank_0995","sbayesr",0.547153214315822,0.860724796522148,0.00454585200979652,0.00995580520611849,0.00144017252884635,0.545713041786975,0.388636806672018,,8.70816254278881e-06,,,,
"sparse_mixture",5,"low_rank_0999","sbayesr",0.551534621980286,0.856837092315431,0.00450398692373658,0.00995645098662478,0.00149485690031538,0.55003976507997,0.391611544297516,,8.78620024823416e-06,,,,
"sparse_mixture",5,"low_rank_full","sbayesr",0.551274918101806,0.855897504359945,0.00451621559484772,0.00995571489338281,0.00154204927998213,0.549732868821824,0.391760746090652,,8.78181424018734e-06,,,,
