"comparison_id","architecture","metric","orientation","complete_paired_replicates","mean_difference","sd_difference","median_difference","minimum_difference","maximum_difference"
"full_csr_minus_bed","sparse_homogeneous","genetic_value_correlation","full_csr minus bed",5,-0.00848513609510382,0.0077800141771642,-0.0124131490755223,-0.0149306334525626,0.00224563526360766
"full_csr_minus_bed","sparse_homogeneous","genetic_value_reconstruction_correlation","full_csr minus bed",5,-0.00808854687215446,0.00709418790171331,-0.0124580658484569,-0.0138499468609988,0.00130547180302765
"full_csr_minus_bed","sparse_homogeneous","genetic_value_rmse","full_csr minus bed",5,0.0139474195946282,0.0117146377330351,0.020311610671234,-0.00315585174847327,0.0237059154006229
"full_csr_minus_bed","sparse_homogeneous","high_pip_marker_count","full_csr minus bed",5,1.2,1.48323969741913,1,-1,3
"full_csr_minus_bed","sparse_homogeneous","marker_effect_correlation","full_csr minus bed",5,-0.00976672992611329,0.00786104339033507,-0.0150592864434238,-0.015673514417288,0.00114643873662335
"full_csr_minus_bed","sparse_homogeneous","marker_effect_rmse","full_csr minus bed",5,7.93147127479446e-05,5.9242030703233e-05,0.000107489417430895,-8.00299757551938e-06,0.000128730562792017
"full_csr_minus_bed","sparse_homogeneous","noncausal_marker_rmse","full_csr minus bed",5,0.000395653073784032,9.10052976860877e-05,0.000405917764595847,0.000255593363634345,0.000504799532182886
"full_csr_minus_bed","sparse_homogeneous","nonnull_probability_mean","full_csr minus bed",5,0.000560043168118765,3.25315486402471e-05,0.000568503066515754,0.00050848885262299,0.000596035903240241
"full_csr_minus_bed","sparse_homogeneous","phenotype_prediction_correlation","full_csr minus bed",5,-0.00327511301166104,0.00331996492362185,-0.00339012613223177,-0.00753802332805376,0.000805785175170937
"full_csr_minus_bed","sparse_homogeneous","phenotype_prediction_rmse","full_csr minus bed",5,0.00247813632570644,0.00217897529012748,0.00261451406963031,-0.000154674319257087,0.00528718595906064
"full_csr_minus_bed","sparse_homogeneous","pip_auprc","full_csr minus bed",5,-0.0544485378524049,0.0422398485935066,-0.037587137704494,-0.125789487288325,-0.0180161571209405
"full_csr_minus_bed","sparse_homogeneous","pip_auroc","full_csr minus bed",5,0.00349147360375319,0.0271154420641134,0.00329142616167211,-0.0202174428718274,0.0471605914446114
"full_csr_minus_bed","sparse_homogeneous","pip_causal_mean","full_csr minus bed",5,0.010784,0.0144574575911534,0.00684000000000001,-0.00853999999999999,0.0257
"full_csr_minus_bed","sparse_homogeneous","pip_null_mean","full_csr minus bed",5,0.000546569673967476,1.96358086176382e-05,0.000545742073218945,0.00052041327324003,0.000567038296302153
"full_csr_minus_bed","sparse_homogeneous","prediction_regression_slope","full_csr minus bed",5,0.0011733491166843,0.0140243506784002,0.00269323619098583,-0.0220939322923929,0.0141553144038489
"full_csr_minus_bed","sparse_homogeneous","top_marker_causal_enrichment","full_csr minus bed",5,-36.47136,25.4284408544448,-30.3928,-75.982,-15.1964
"full_csr_minus_bed","sparse_homogeneous","total_pip_mass","full_csr minus bed",5,21.2766,1.23590606439163,21.598,19.318,22.644
"full_csr_minus_bed","sparse_mixture","causal_marker_effect_correlation","full_csr minus bed",5,0.00130673091872051,0.0050792390919347,0.00240728131959767,-0.00636604553348308,0.00691625119464701
"full_csr_minus_bed","sparse_mixture","genetic_value_correlation","full_csr minus bed",5,-0.0406924392249048,0.00609432987366568,-0.0407068428274334,-0.0490161683736219,-0.0321645333423137
"full_csr_minus_bed","sparse_mixture","genetic_value_reconstruction_correlation","full_csr minus bed",5,-0.0434276435508707,0.00632654192063639,-0.0445657744925211,-0.0526199526967343,-0.0363615343878217
"full_csr_minus_bed","sparse_mixture","genetic_value_rmse","full_csr minus bed",5,0.0606397729372969,0.0157885904360212,0.0609188962109092,0.0359988933543721,0.0750971995553597
"full_csr_minus_bed","sparse_mixture","high_pip_marker_count","full_csr minus bed",5,8,1.58113883008419,8,6,10
"full_csr_minus_bed","sparse_mixture","marker_effect_correlation","full_csr minus bed",5,-0.0405180051921591,0.00826572968055746,-0.0417340570708997,-0.0481080037292571,-0.0280974909194174
"full_csr_minus_bed","sparse_mixture","marker_effect_rmse","full_csr minus bed",5,0.000309360827558865,0.000100204708165834,0.000298096282867292,0.000157233942447311,0.000419568003462599
"full_csr_minus_bed","sparse_mixture","noncausal_marker_rmse","full_csr minus bed",5,0.000708980692307818,9.68891908304752e-05,0.000707257985963888,0.000556191446883558,0.000815349891071193
"full_csr_minus_bed","sparse_mixture","nonnull_probability_mean","full_csr minus bed",5,0.00121521676186463,6.4872972476234e-05,0.00122592521913082,0.00113762799083991,0.00130842173146269
"full_csr_minus_bed","sparse_mixture","phenotype_prediction_correlation","full_csr minus bed",5,-0.0153182964448033,0.00330885609372795,-0.014902548987653,-0.0190565657591352,-0.0104618910690488
"full_csr_minus_bed","sparse_mixture","phenotype_prediction_rmse","full_csr minus bed",5,0.00901210099682128,0.00192435253742225,0.00932751668511678,0.00572528443853293,0.0104751175366933
"full_csr_minus_bed","sparse_mixture","pip_auprc","full_csr minus bed",5,-0.0413918603055633,0.0153268756687965,-0.0348197512273754,-0.0622841325179901,-0.027549201823856
"full_csr_minus_bed","sparse_mixture","pip_auroc","full_csr minus bed",5,-0.00774824068949158,0.033222631022,-0.0056353285364118,-0.0587506918636831,0.0231438285759469
"full_csr_minus_bed","sparse_mixture","pip_causal_mean","full_csr minus bed",5,0.0131085,0.0130681517199258,0.015015,-0.00159750000000003,0.0259575
"full_csr_minus_bed","sparse_mixture","pip_null_mean","full_csr minus bed",5,0.00119954336996914,8.04188350015938e-05,0.00121274808254919,0.00110579584091086,0.00131225125853296
"full_csr_minus_bed","sparse_mixture","prediction_regression_slope","full_csr minus bed",5,-0.110362816267763,0.0195119684270797,-0.108060400292686,-0.132390706766084,-0.0815880862851068
"full_csr_minus_bed","sparse_mixture","top_marker_causal_enrichment","full_csr minus bed",5,-21.27496,17.3265618299765,-15.1964,-45.5892,0
"full_csr_minus_bed","sparse_mixture","total_pip_mass","full_csr minus bed",5,46.167299999999,2.46458909734461,46.574124999999,43.219624999999,49.7082499999989
"low_rank_0995_minus_full_csr","sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995 minus full_csr",5,-2.56821520364214e-05,0.00348256442805538,-0.000686237680706969,-0.00326807856470102,0.00579549787556877
"low_rank_0995_minus_full_csr","sparse_homogeneous","genetic_value_correlation","low_rank_0995 minus full_csr",5,0.000234100378201907,0.00398629732318901,0.000262811541903107,-0.00345019656819545,0.00665687678879701
"low_rank_0995_minus_full_csr","sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0995 minus full_csr",5,8.01048035349972e-05,0.00378350391321631,0.000242954765524939,-0.00377572248720448,0.00600702211498538
"low_rank_0995_minus_full_csr","sparse_homogeneous","genetic_value_rmse","low_rank_0995 minus full_csr",5,-0.000751335336787906,0.00652222321923804,-0.000376339527396685,-0.011350041508986,0.00537739347384769
"low_rank_0995_minus_full_csr","sparse_homogeneous","high_pip_marker_count","low_rank_0995 minus full_csr",5,0.2,0.836660026534076,0,-1,1
"low_rank_0995_minus_full_csr","sparse_homogeneous","marker_effect_correlation","low_rank_0995 minus full_csr",5,5.36360799638924e-06,0.00414689452974196,-1.34363700314832e-05,-0.00383723795290658,0.00657037122272297
"low_rank_0995_minus_full_csr","sparse_homogeneous","marker_effect_rmse","low_rank_0995 minus full_csr",5,-1.60093125888957e-06,3.26596058590668e-05,8.45054480083391e-08,-5.34517731869974e-05,2.9931634787602e-05
"low_rank_0995_minus_full_csr","sparse_homogeneous","noncausal_marker_rmse","low_rank_0995 minus full_csr",5,-2.33929785330777e-06,2.485418239372e-05,-4.56918850317374e-06,-3.50736294192949e-05,2.97482687625336e-05
"low_rank_0995_minus_full_csr","sparse_homogeneous","nonnull_probability_mean","low_rank_0995 minus full_csr",5,3.55873759574641e-06,1.39380695117322e-05,-2.3689821273458e-06,-1.26872153931195e-05,2.00573820115292e-05
"low_rank_0995_minus_full_csr","sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995 minus full_csr",5,0.000574208241213203,0.00245713676030178,-0.000197447417712271,-0.00132438742525454,0.00480061851084312
"low_rank_0995_minus_full_csr","sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995 minus full_csr",5,-0.000409008642985631,0.00177417002072407,0.000144316928857302,-0.00342488418201214,0.00104422525235415
"low_rank_0995_minus_full_csr","sparse_homogeneous","pip_auprc","low_rank_0995 minus full_csr",5,0.000251529679621854,0.0102269248584406,0.00337040767948671,-0.0130167949350802,0.0128010878626537
"low_rank_0995_minus_full_csr","sparse_homogeneous","pip_auroc","low_rank_0995 minus full_csr",5,0.00226968187448935,0.0366563379535504,-0.0103492264305105,-0.0320526607100499,0.0631485727840595
"low_rank_0995_minus_full_csr","sparse_homogeneous","pip_causal_mean","low_rank_0995 minus full_csr",5,0.00118400000000001,0.00929335676706755,-0.00122,-0.00613999999999998,0.0169
"low_rank_0995_minus_full_csr","sparse_homogeneous","pip_null_mean","low_rank_0995 minus full_csr",5,2.00311009198491e-06,9.71424515726177e-06,-2.18760707414135e-06,-6.0356869876915e-06,1.77644237104979e-05
"low_rank_0995_minus_full_csr","sparse_homogeneous","prediction_regression_slope","low_rank_0995 minus full_csr",5,0.00161305437442487,0.00402095704368889,0.00117645748128159,-0.00260423083205541,0.00682858302932055
"low_rank_0995_minus_full_csr","sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995 minus full_csr",5,-6.07855999999999,13.5920733653111,0,-30.3928,0
"low_rank_0995_minus_full_csr","sparse_homogeneous","total_pip_mass","low_rank_0995 minus full_csr",5,0.135199999999998,0.52952119882022,-0.0900000000000034,-0.482000000000006,0.762
"low_rank_0995_minus_full_csr","sparse_mixture","causal_marker_effect_correlation","low_rank_0995 minus full_csr",5,0.000427364678358955,0.000770212534005853,0.000602673519474961,-0.000470168107280289,0.00149777707659726
"low_rank_0995_minus_full_csr","sparse_mixture","genetic_value_correlation","low_rank_0995 minus full_csr",5,0.00232818891824302,0.003019970524327,0.00162881209592347,-0.000279207214845534,0.00746959849849915
"low_rank_0995_minus_full_csr","sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0995 minus full_csr",5,0.00248622729661669,0.00238494626509339,0.00176793990601853,-3.20090161423092e-05,0.00623471015725785
"low_rank_0995_minus_full_csr","sparse_mixture","genetic_value_rmse","low_rank_0995 minus full_csr",5,-0.00367088824975482,0.00399622201219297,-0.00242817090413788,-0.010130586342007,0.000322248503314859
"low_rank_0995_minus_full_csr","sparse_mixture","high_pip_marker_count","low_rank_0995 minus full_csr",5,-0.6,1.94935886896179,0,-3,2
"low_rank_0995_minus_full_csr","sparse_mixture","marker_effect_correlation","low_rank_0995 minus full_csr",5,0.00284023694906141,0.00309345643632678,0.00170817868967332,-0.000543097520410041,0.00761192670395794
"low_rank_0995_minus_full_csr","sparse_mixture","marker_effect_rmse","low_rank_0995 minus full_csr",5,-2.27707862870245e-05,2.24253276620328e-05,-1.49726411231964e-05,-5.26464142919514e-05,4.53493161937306e-06
"low_rank_0995_minus_full_csr","sparse_mixture","noncausal_marker_rmse","low_rank_0995 minus full_csr",5,-3.11670397509179e-05,3.84920998763348e-05,-2.64349399266869e-05,-8.05520608572166e-05,9.30555289166499e-06
"low_rank_0995_minus_full_csr","sparse_mixture","nonnull_probability_mean","low_rank_0995 minus full_csr",5,-2.49809165328362e-05,2.19673222420037e-05,-3.1125792950934e-05,-4.67643652443724e-05,1.36545497620398e-06
"low_rank_0995_minus_full_csr","sparse_mixture","phenotype_prediction_correlation","low_rank_0995 minus full_csr",5,0.00110680713104705,0.00203836894266486,0.000503820181784187,-0.000454791331993776,0.00468259102956003
"low_rank_0995_minus_full_csr","sparse_mixture","phenotype_prediction_rmse","low_rank_0995 minus full_csr",5,-0.00072912301150998,0.00130062659214503,-0.000347809234607199,-0.00300042736952433,0.000315347286800938
"low_rank_0995_minus_full_csr","sparse_mixture","pip_auprc","low_rank_0995 minus full_csr",5,0.00179463323502725,0.00287207829561722,0.00158068062432309,-0.00149256563317776,0.00583359371194125
"low_rank_0995_minus_full_csr","sparse_mixture","pip_auroc","low_rank_0995 minus full_csr",5,0.00069623889723518,0.0440119084566833,-0.00746158509264383,-0.0360594080282544,0.0709267019846603
"low_rank_0995_minus_full_csr","sparse_mixture","pip_causal_mean","low_rank_0995 minus full_csr",5,-0.000170499999999979,0.00383531509461739,-0.00155999999999998,-0.00401249999999997,0.00601000000000002
"low_rank_0995_minus_full_csr","sparse_mixture","pip_null_mean","low_rank_0995 minus full_csr",5,-2.47891463060798e-05,1.84518803693854e-05,-2.85739701114604e-05,-4.47701694736308e-05,4.74420811285431e-07
"low_rank_0995_minus_full_csr","sparse_mixture","prediction_regression_slope","low_rank_0995 minus full_csr",5,0.00885601046525317,0.0106642311091898,0.00987395309493877,-0.00250856035419478,0.0240176995424128
"low_rank_0995_minus_full_csr","sparse_mixture","top_marker_causal_enrichment","low_rank_0995 minus full_csr",5,-3.03928,12.7142204272224,0,-15.1964,15.1964
"low_rank_0995_minus_full_csr","sparse_mixture","total_pip_mass","low_rank_0995 minus full_csr",5,-0.949049999998965,0.834560539295985,-1.18249999999892,-1.776624999999,0.0518750000010186
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","causal_marker_effect_correlation","low_rank_0995 minus low_rank_0999",5,8.89618105238466e-05,0.00119129755900782,-0.00027184009748793,-0.000966261914023159,0.00190252917675726
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","genetic_value_correlation","low_rank_0995 minus low_rank_0999",5,0.000477265343741529,0.0018103766654991,0.00128922459046787,-0.00192082310141661,0.00251122927463021
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","genetic_value_reconstruction_correlation","low_rank_0995 minus low_rank_0999",5,0.000491408668240534,0.00173489255232756,0.0011401825656,-0.00165261129538552,0.00259184597261486
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","genetic_value_rmse","low_rank_0995 minus low_rank_0999",5,-0.00113194461843746,0.00278980087946059,-0.00236683714944902,-0.00374958667710001,0.00236927088578509
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","high_pip_marker_count","low_rank_0995 minus low_rank_0999",5,-0.2,0.447213595499958,0,-1,0
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","marker_effect_correlation","low_rank_0995 minus low_rank_0999",5,0.000474722881633105,0.00195268544147716,0.00138439447572081,-0.00198707221557282,0.00267655019224489
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","marker_effect_rmse","low_rank_0995 minus low_rank_0999",5,-5.48483359860746e-06,1.52884950405477e-05,-1.22917305206722e-05,-1.9924155825216e-05,1.28083330904051e-05
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","noncausal_marker_rmse","low_rank_0995 minus low_rank_0999",5,-9.01017716580459e-06,3.12967716815632e-05,5.89185197466459e-06,-4.68157692103124e-05,2.11472315842696e-05
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","nonnull_probability_mean","low_rank_0995 minus low_rank_0999",5,2.81645652917793e-06,1.24300722733728e-05,-4.7379642546916e-07,-8.05453923297616e-06,2.35318891316364e-05
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","phenotype_prediction_correlation","low_rank_0995 minus low_rank_0999",5,0.000393205209036052,0.00153898484417128,0.000702668233293235,-0.00215865192497378,0.00187122303886833
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","phenotype_prediction_rmse","low_rank_0995 minus low_rank_0999",5,-0.000346872667757303,0.00105315584206712,-0.000478121215181426,-0.00133191298678148,0.00136138300465483
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","pip_auprc","low_rank_0995 minus low_rank_0999",5,-0.000507852749991911,0.00509127669335643,0.00135863362407784,-0.00631469732708573,0.00532933534060187
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","pip_auroc","low_rank_0995 minus low_rank_0999",5,0.0040406420494979,0.016726144758372,0.00477609973379722,-0.0229756727550671,0.01853983816979
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","pip_causal_mean","low_rank_0995 minus low_rank_0999",5,0.000872000000000006,0.0039671803588947,-0.000219999999999998,-0.00344,0.00659999999999999
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","pip_null_mean","low_rank_0995 minus low_rank_0999",5,1.67101552410321e-06,8.37242842809596e-06,0,-6.00933027595477e-06,1.48651854194671e-05
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","prediction_regression_slope","low_rank_0995 minus low_rank_0999",5,0.000885222236033778,0.00589906611628449,-0.000123206830917488,-0.0064823426784848,0.00988271119766915
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","top_marker_causal_enrichment","low_rank_0995 minus low_rank_0999",5,-3.03928000000001,6.79603668265558,0,-15.1964,0
"low_rank_0995_minus_low_rank_0999","sparse_homogeneous","total_pip_mass","low_rank_0995 minus low_rank_0999",5,0.106999999999998,0.472230875737706,-0.0180000000000007,-0.306000000000004,0.893999999999998
"low_rank_0995_minus_low_rank_0999","sparse_mixture","causal_marker_effect_correlation","low_rank_0995 minus low_rank_0999",5,0.00059809815397498,0.000740339225912817,0.000649220980154075,-0.000222712045617635,0.0016526436651817
"low_rank_0995_minus_low_rank_0999","sparse_mixture","genetic_value_correlation","low_rank_0995 minus low_rank_0999",5,0.00163839418079619,0.00137533779556497,0.00141677520575201,4.84677783532117e-05,0.00340583499139335
"low_rank_0995_minus_low_rank_0999","sparse_mixture","genetic_value_reconstruction_correlation","low_rank_0995 minus low_rank_0999",5,0.00154886727780712,0.000700057796054333,0.00127603886736938,0.000699390388776866,0.0023795863957714
"low_rank_0995_minus_low_rank_0999","sparse_mixture","genetic_value_rmse","low_rank_0995 minus low_rank_0999",5,-0.00245607135261439,0.00189319440987118,-0.00256660844738882,-0.00457961936286838,4.22653938763062e-05
"low_rank_0995_minus_low_rank_0999","sparse_mixture","high_pip_marker_count","low_rank_0995 minus low_rank_0999",5,-1,1.58113883008419,-1,-3,1
"low_rank_0995_minus_low_rank_0999","sparse_mixture","marker_effect_correlation","low_rank_0995 minus low_rank_0999",5,0.001843455323322,0.00100728132040826,0.0014568870613717,0.000628934646543344,0.00309864160790974
"low_rank_0995_minus_low_rank_0999","sparse_mixture","marker_effect_rmse","low_rank_0995 minus low_rank_0999",5,-1.41002718916949e-05,7.42769618015935e-06,-1.27824144858857e-05,-2.15605913803125e-05,-3.18210243525083e-06
"low_rank_0995_minus_low_rank_0999","sparse_mixture","noncausal_marker_rmse","low_rank_0995 minus low_rank_0999",5,-1.56746099358968e-05,1.30586975114652e-05,-1.03980325712865e-05,-3.70717262305628e-05,-2.88905020087108e-06
"low_rank_0995_minus_low_rank_0999","sparse_mixture","nonnull_probability_mean","low_rank_0995 minus low_rank_0999",5,-2.10444578979258e-06,2.31198241032436e-05,-1.50101339790997e-05,-2.08536232265549e-05,3.41199231396923e-05
"low_rank_0995_minus_low_rank_0999","sparse_mixture","phenotype_prediction_correlation","low_rank_0995 minus low_rank_0999",5,0.0004720271241754,0.000427866858876065,0.000435467886389262,-0.000168317845972821,0.000996782508174587
"low_rank_0995_minus_low_rank_0999","sparse_mixture","phenotype_prediction_rmse","low_rank_0995 minus low_rank_0999",5,-0.000290537295334836,0.000328436786161315,-0.000294364110152934,-0.00070117669439651,0.000171960529837811
"low_rank_0995_minus_low_rank_0999","sparse_mixture","pip_auprc","low_rank_0995 minus low_rank_0999",5,0.00222842595441798,0.00444283541688484,-0.000425957584706871,-0.00144542277720872,0.00848311758582568
"low_rank_0995_minus_low_rank_0999","sparse_mixture","pip_auroc","low_rank_0995 minus low_rank_0999",5,-0.0065115310613848,0.0381593438423118,-0.0200774887325058,-0.039060646793706,0.057067552252181
"low_rank_0995_minus_low_rank_0999","sparse_mixture","pip_causal_mean","low_rank_0995 minus low_rank_0999",5,0.000957999999999992,0.00341355496513533,0.000789999999999985,-0.003335,0.00611
"low_rank_0995_minus_low_rank_0999","sparse_mixture","pip_null_mean","low_rank_0995 minus low_rank_0999",5,-3.36970559552986e-06,1.93815982081666e-05,-1.4746580216652e-05,-1.85024116391257e-05,2.61129121530805e-05
"low_rank_0995_minus_low_rank_0999","sparse_mixture","prediction_regression_slope","low_rank_0995 minus low_rank_0999",5,0.00445832847242815,0.00376133063635945,0.00268035243680265,0.000231304077449979,0.0084838834392218
"low_rank_0995_minus_low_rank_0999","sparse_mixture","top_marker_causal_enrichment","low_rank_0995 minus low_rank_0999",5,3.03928,6.79603668265557,0,0,15.1964
"low_rank_0995_minus_low_rank_0999","sparse_mixture","total_pip_mass","low_rank_0995 minus low_rank_0999",5,-0.079950000000008,0.878345237506293,-0.570249999999987,-0.792249999999967,1.29624999999999
