"architecture","replicate","configuration","method","estimand","burnin_candidate","retained_draw_candidate","rhat","ess_bulk","ess_tail","mcse_mean","posterior_sd","relative_mcse","chain_count","draws_per_chain","rhat_pass","ess_bulk_pass","ess_tail_pass","relative_mcse_pass","chain_count_pass","finite_nonconstant_pass","overall_pass","limiting_diagnostic"
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",500,2000,1.00036103395522,9338.83120397023,8097.66118175557,0.000189511749913229,0.0183060287135331,0.0103524228481696,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",1000,250,1.0004100031239,1130.42618705322,937.933815138898,0.000548840760863425,0.0184869471629497,0.0296880147936688,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",1000,500,1.00099936713429,2171.68874119291,2019.65995423757,0.000392672729695996,0.0183185522835327,0.0214357949044361,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",1000,1000,1.00019308107812,4555.61509620436,3795.78500527984,0.000268630705263658,0.0181284306406921,0.0148181996879903,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","heritability",1000,2000,1.0000218345213,9322.85625064911,8010.10267368752,0.000188209166336074,0.0181597454324075,0.0103640861617036,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",250,250,0.999012815737314,644.172799883484,880.883245816599,9.76138994988226e-05,0.00253332529056869,0.0385319247639571,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",250,500,1.00144715718424,1044.64870185395,1569.94543094344,7.55204978618368e-05,0.00252003949634989,0.029967981839659,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",250,1000,1.00043624111664,2200.11756242336,3045.81888497879,5.31983138600448e-05,0.00257579636059913,0.0206531520401989,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",250,2000,1.00045173079003,4855.28374953646,5980.43248714953,3.53551766137182e-05,0.00251627395786168,0.0140506070506579,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",500,250,1.00897772133129,434.34181421039,734.381929982548,0.000117581103557066,0.00250425859397453,0.0469524608361042,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",500,500,1.00120097878823,969.592187172641,1467.42922441322,7.75504440704943e-05,0.00254778198410665,0.0304384144931798,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",500,1000,1.00091054436973,2288.84577785064,3215.31248581801,5.15597463442739e-05,0.00256404820823428,0.0201087273549277,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",500,2000,1.00037011360499,4776.72458402309,6036.52635380231,3.61807418042617e-05,0.00253569505403457,0.0142685697740721,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",1000,250,1.00488224361428,708.998952620957,890.224942188997,0.000102045842754556,0.00266787399159748,0.0382498735232441,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",1000,500,1.00098820224007,1279.19628594663,1674.91627030474,7.17933668191436e-05,0.00257839508258329,0.0278442071597554,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",1000,1000,1.00092764216845,2457.758280878,3103.07824236439,5.0392075386653e-05,0.00252164816976162,0.0199837852048237,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vbs",1000,2000,1.00010845432667,4860.05747778687,6122.30438084561,3.61581707405714e-05,0.00254092933172377,0.0142302937311687,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",250,250,0.998816132886937,628.453170849849,838.50758949119,0.00119962778601798,0.0300387261001428,0.0399360406303074,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",250,500,1.00070928082536,1258.58715007207,1799.19141056832,0.000858316575377703,0.0303949240411057,0.0282388129747232,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",250,1000,0.999589616265888,2789.65026991162,3537.78059058028,0.000577136981208258,0.0304455677387069,0.0189563547036279,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",250,2000,1.00003691341884,5515.34139811849,6684.33215259226,0.000405112852141359,0.0300903200602572,0.0134632284179797,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",500,250,1.00402519938764,632.896371630365,829.573250206205,0.0012225107217312,0.0307619976822902,0.0397409405708071,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",500,500,1.00089914505685,1389.90275687919,1833.72191533518,0.000834833860525906,0.0310796953410499,0.0268610696264857,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",500,1000,0.999721372298899,2752.77453670234,2909.89466167269,0.000580764516276021,0.0304766113589298,0.0190560725218506,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",500,2000,1.00001957591981,5580.91527237217,6622.02090828973,0.000402085461542288,0.0300467699315737,0.0133819862320632,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",1000,250,1.00101988496601,764.944393308204,795.315088046821,0.00106617013248339,0.0295723380981029,0.0360529535725749,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",1000,500,0.999509117497974,1375.09437728991,1213.0975454944,0.000806075130027806,0.0298689563209008,0.0269870537613581,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",1000,1000,1.00014875901876,2887.00095949785,3213.97084664301,0.000550067044591772,0.0295909885047144,0.0185890053826399,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","ves",1000,2000,1.0009647725887,5564.8543654897,6559.39772942791,0.000395877091233562,0.02954899389572,0.0133973120245865,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",250,250,0.999010876198192,1163.55537068622,992.773788615418,0.000900658038755385,0.0306586044245643,0.0293770070640841,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",250,500,0.999894923513717,2571.21831758154,2043.47077823692,0.000615895392743998,0.0311801830969393,0.019752783068309,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",250,1000,1.00011286801328,5175.24442954473,4193.83566174549,0.000439240197392401,0.0316227407802422,0.0138900103708543,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",250,2000,1.00034840069325,10537.3265686735,8318.62275405169,0.000303570063941303,0.0311524992400858,0.00974464557728585,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",500,250,1.00091880935486,1359.4365766476,1107.41072844561,0.000863861523932703,0.031703444010213,0.0272481918259233,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",500,500,0.99924202232574,2749.2707439084,2102.79840735712,0.000608827596925865,0.0319046833468419,0.0190827030096862,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",500,1000,1.00086800219543,5306.34593130105,4187.26969454073,0.000433583014873488,0.0315823368734505,0.0137286552483701,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",500,2000,1.00019685213216,10958.3025182691,8413.92531147331,0.000299395003073516,0.0313255111362387,0.00955754566210933,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",1000,250,1.00232545322043,1267.42619603635,1026.18415996848,0.000896500545828814,0.0320330099470828,0.0279867719989409,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",1000,500,1.00261287069242,2587.19362380372,2057.4952119186,0.000614567411826571,0.0312639794364872,0.0196573636147333,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",1000,1000,1.0002456553577,5202.55813242024,4101.68101127519,0.00043003169469165,0.0310283341524656,0.0138593226622667,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vgs",1000,2000,1.00027530029974,10965.2032110648,8367.89534970775,0.000298389452753417,0.0312364420887722,0.00955260691679965,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",250,250,0.999643541509468,1047.86041655299,1029.27296510158,3.30743658435887e-05,0.00107029031218677,0.0309022378947005,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",250,500,0.999087314414557,2114.05780710002,2057.85653590382,2.40269054402551e-05,0.00110443138057346,0.021755000684406,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",250,1000,0.999845462404108,4049.99549482971,3703.60505901658,1.73694808814489e-05,0.00110429722496212,0.0157289907905408,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",250,2000,1.00000335995024,7581.09960562829,7515.74736133998,1.26145414082116e-05,0.0010966876837679,0.0115024009067666,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",500,250,0.999768218731756,1068.51261523504,994.437387122864,3.48024596406275e-05,0.00113798712609144,0.0305824721938297,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",500,500,1.0001595520751,2065.04620210811,1932.27956221799,2.46669418819242e-05,0.00111884274203809,0.0220468354980708,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",500,1000,1.00015581143813,3821.7777898312,3388.33965124383,1.82358156965711e-05,0.00111507071715914,0.0163539544317246,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",500,2000,1.00049728696011,7412.62406751654,7468.44482916013,1.27920855378305e-05,0.00110007577516998,0.0116283676329968,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",1000,250,1.00165111224861,719.183470578066,769.828635233869,4.13995106135e-05,0.00110931965412418,0.0373197305750303,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",1000,500,1.00042205888851,1616.74797651936,1550.72157626343,2.78214217608419e-05,0.00111156568907733,0.0250290396997908,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",1000,1000,0.999882137961158,3460.85388369231,3536.81004664284,1.86215234623483e-05,0.00109397851941364,0.0170218364729219,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vld",1000,2000,1.00013294094802,7077.42525073746,7436.27535974463,1.28887696791046e-05,0.00108243171937885,0.0119072357621788,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",250,250,0.998878456598426,1171.61086788257,1035.49280796529,0.000897399199574068,0.0306594513553829,0.0292699040557525,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",250,500,0.999847214114086,2574.64049971894,2089.01079017862,0.000615822056042831,0.0311636221806868,0.0197609267777761,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",250,1000,1.00010413836147,5155.19960343561,4194.02508785135,0.000439795152520633,0.0315949466892917,0.0139197941001651,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",250,2000,1.00044019839962,10499.7790472209,8319.43539391865,0.000303988056304492,0.0311392031435101,0.0097622297816522,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",500,250,1.00091316885069,1357.81607890552,1107.07113800147,0.000864438730228222,0.0316702883604552,0.0272949434621377,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",500,500,0.999193764998398,2745.13336501113,2103.25710574247,0.000608701070404706,0.0318544962726713,0.0191087959826546,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",500,1000,1.00080392840039,5286.06640683177,4187.36197005854,0.000433826713547473,0.0315522247782313,0.0137494809509211,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",500,2000,1.00024983431098,10908.0389617872,8411.35118890118,0.000299861259103315,0.0313044130087607,0.00957888138708742,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",1000,250,1.0021680942678,1251.97601431221,1027.61958277147,0.00090049139749211,0.0320224581409255,0.0281206206447112,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",1000,500,1.00223835252803,2576.30266199692,2040.64179723778,0.000615648906816058,0.0312543310243782,0.0196980350126789,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",1000,1000,1.00016417818415,5170.94601005282,4014.92891909849,0.000431155893990034,0.031016842900866,0.0139007021239417,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_csr","sbayesc","vle",1000,2000,1.00032816545756,10923.5002105518,8322.0331193316,0.000298774348537865,0.0312166234695365,0.00957100145150005,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",250,250,1.00207638214505,970.546193778368,987.4224715199,1.44463598273797e-06,4.49839154712241e-05,0.0321145006521741,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",250,500,1.00340529534889,1714.85718021469,1813.91492104548,1.08701600807429e-06,4.50241471321251e-05,0.024142956109405,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",250,1000,0.99981377030807,3399.87075888813,3517.76423749216,7.6067742921863e-07,4.43463540204396e-05,0.0171530996407963,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",250,2000,1.00010972699232,7247.82641899409,7339.73761565285,5.17829156725731e-07,4.40877918416735e-05,0.0117454092186186,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",500,250,1.00852090544417,802.046615846324,762.252067978627,1.59431659985063e-06,4.50592912047978e-05,0.0353826382355715,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",500,500,1.00148333703532,1767.88054005999,1600.23267093244,1.05341515765105e-06,4.42171208125097e-05,0.0238236940419021,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",500,1000,1.0005616008627,3432.60915544018,3386.67810697117,7.4865447246241e-07,4.38141708296432e-05,0.0170870396103878,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",500,2000,1.00046455940346,7244.33892399827,7128.9327005118,5.16233824832257e-07,4.39120859239917e-05,0.0117560761227744,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",1000,250,1.00536824014057,748.530632638994,908.784122873759,1.60650251932411e-06,4.39652849103541e-05,0.0365402503952788,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",1000,500,1.00167214302081,1691.20803427175,1888.15500127207,1.05571297252154e-06,4.34160020115893e-05,0.0243162180672401,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",1000,1000,1.00059301944283,3625.55573400073,3764.58065344296,7.23915308694181e-07,4.35678675170647e-05,0.0166158077030196,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","global_nonnull_proportion",1000,2000,1.00059314055409,7247.125527487,7511.58072842128,5.21265160868883e-07,4.43137137047813e-05,0.0117630664931754,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",250,250,1.000666916812,1150.59760992396,993.963338388043,0.000542462120352099,0.0183970403681224,0.0294863798468396,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",250,500,1.00121651856605,2188.1921770748,2056.03449317294,0.000394689932659361,0.0184625429733648,0.0213778748262774,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",250,1000,0.999605589150404,4466.87956663199,4013.25779240792,0.000275582953759106,0.0184235336497314,0.0149582028615408,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",250,2000,1.00047842502595,9095.62721858193,8164.50843351357,0.000191931631387941,0.0183070567657808,0.0104840244853939,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",500,250,0.997434632919839,1051.29990462987,1007.61307412891,0.000571914480831932,0.018534782404207,0.0308562824402039,4,250,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
"sparse_homogeneous",1,"block_eigen_hard","sbayesc","heritability",500,500,0.999532924705848,2163.20703495537,1916.36817226519,0.000395698770241856,0.0183932076863771,0.0215133095319165,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"rhat"
